Nombre,Alias,Posición,Club,Nación,Liga,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Precio
Marlon Ritter,Ritter,CAM++,Kaiserslautern,Germany,Bundesliga 2,71,66,67,70,74,65,69,2340
Patrick Roberts,Roberts,RM++,Sunderland,England,EFL Championship,71,81,65,66,77,28,44,2160
Facundo Rodríguez,Rodríguez,CB++,Estudiantes,Argentina,Libertadores,71,66,29,43,52,73,75,2160
Alan Rodríguez,Rodríguez,CM++,Argentinos Jrs.,Uruguay,Sudamericana,71,73,62,67,77,58,48,2160
Marko Rog,Rog,CM++,Dinamo Zagreb,Croatia,Liga Hrvatska,71,69,68,70,75,66,68,2340
Braian Romero,Romero,ST++,Vélez Sarsfield,Argentina,LPF,71,84,69,63,75,54,75,2340
Waldo Rubio Martin,Waldo,LM++,CD Tenerife,Spain,LALIGA HYPERMOTION,71,90,70,63,75,37,66,2340
John Ruddy,Ruddy,GK++,Newcastle Utd,England,Premier League,71,68,72,68,69,37,70,2160
Elias Saad,Saad,LW++,FC St. Pauli,Tunisia,Bundesliga,71,74,65,65,77,33,56,2160
Pablo Sabbag,Sabbag,ST++,Alianza Lima,Syria,Libertadores,71,61,76,50,64,32,70,2160
Emmanuel Sabbi,Sabbi,LM++,Havre AC,United States,Ligue 1 Uber Eats,71,90,65,62,73,38,59,2160
Ramzi Safuri,Safuri,CAM++,Antalyaspor,Israel,Trendyol Süper Lig,71,68,67,73,73,36,66,2160
Ulrik Saltnes,Saltnes,CM++,FK Bodø/Glimt,Norway,Eliteserien,71,74,64,68,69,68,81,2340
Luis Miguel Sánchez Benítez,Luismi,CDM++,Málaga CF,Spain,LALIGA HYPERMOTION,71,55,59,61,65,70,77,2160
Francisco José Sánchez Rodríguez,Curro Sánchez,ST++,Burgos CF,Spain,LALIGA HYPERMOTION,71,77,74,70,72,41,51,2160
Isaac Schmidt,Schmidt,LB++,FC St. Gallen,Switzerland,CSSL,71,86,54,59,74,66,66,2340
Benno Schmitz,Schmitz,RB++,Grasshopper Club,Germany,CSSL,71,60,50,69,69,71,72,2160
Nicolás Serrano Galdeano,Nico Serrano,LM++,Athletic Club,Spain,LALIGA EA SPORTS,71,82,65,64,76,24,51,2160
Kevin Sessa,Sessa,RM++,Hertha Berlin,Germany,Bundesliga 2,71,87,63,67,72,61,58,2340
Armindo Sieb,Sieb,ST++,1. FSV Mainz 05,Germany,Bundesliga,71,82,71,57,77,26,68,2160
Tim Siersleben,Siersleben,CB++,Heidenheim,Germany,Bundesliga,71,52,33,48,56,73,72,2160
Matte Smets,Smets,CB++,KRC Genk,Belgium,1A Pro League,71,67,33,64,65,73,73,2160
Michael Kayode,Kayode,RB++,Fiorentina,Italy,Serie A TIM,71,65,35,56,71,72,58,2160
Tobias Kempe,Kempe,CM++,SV Darmstadt 98,Germany,Bundesliga 2,71,59,73,76,72,55,68,2340
Dong Joon Kim,Kim Dong Joon,GK++,Jeju United,Korea Republic,K League 1,71,73,72,66,72,43,68,2160
Dae Won Kim,Kim Dae Won,LM++,Gimcheon Sangmu,Korea Republic,K League 1,71,87,68,66,72,29,70,2160
Saël Kumbedi,Kumbedi,RB++,OL,France,Ligue 1 Uber Eats,71,82,42,62,72,65,62,2160
Fabian Kunze,Kunze,CDM++,Hannover 96,Germany,Bundesliga 2,71,67,40,57,58,73,79,2160
Berkan Kutlu,Kutlu,CM++,Galatasaray,Türkiye,Trendyol Süper Lig,71,78,63,62,68,71,77,2340
Giorgos Kyriakopoulos,Kyriakopoulos,LB++,Monza,Greece,Serie A TIM,71,61,49,64,71,71,66,2160
Richie Laryea,Laryea,RB++,Toronto FC,Canada,MLS,71,83,61,65,74,65,72,2340
Emmanuel Latte Lath,Latte Lath,ST++,Middlesbrough,Côte d'Ivoire,EFL Championship,71,91,69,59,73,37,65,2160
Sandro Lauper,Lauper,CDM++,BSC Young Boys,Switzerland,CSSL,71,73,65,65,69,70,72,2340
Yeong Jae Lee,Lee Yeong Jae,CM++,Jeonbuk Hyundai,Korea Republic,K League 1,71,75,62,69,73,58,69,2340
Toni Leistner,Leistner,CB++,Hertha Berlin,Germany,Bundesliga 2,71,47,40,54,49,71,81,2160
Félix Lemaréchal,Lemaréchal,CAM++,Strasbourg,France,Ligue 1 Uber Eats,71,65,57,73,72,61,68,2160
Heinz Lindner,Lindner,GK++,FC Sion,Austria,CSSL,71,72,70,65,71,42,73,2160
Liam Lindsay,Lindsay,CB++,Preston,Scotland,EFL Championship,71,39,35,52,50,71,81,2160
Danny Loader,Loader,ST++,FC Porto,England,Liga Portugal,71,79,70,61,75,23,68,2160
Marius Lode,Lode,CB++,BK Häcken,Norway,Allsvenskan,71,76,42,59,65,70,76,2160
Maximiliano Lovera,Lovera,LM++,Rosario Central,Argentina,Libertadores,71,84,61,62,77,31,60,2160
Sergio Lozano Lluch,Sergio Lozano,CM++,Levante UD,Spain,LALIGA HYPERMOTION,71,60,73,74,70,58,49,2160
Kristoffer Lund Hansen,Lund Hansen,LB++,Palermo,United States,Serie BKT,71,84,54,65,66,63,73,2340
Ramiro Macagno,Macagno,GK++,Newell's,Argentina,LPF,71,73,70,67,71,30,69,2160
Yvann Maçon,Maçon,RB++,AS Saint-Étienne,France,Ligue 1 Uber Eats,71,84,51,61,72,65,72,2340
Mathieu Maertens,Maertens,CAM++,OH Leuven,Belgium,1A Pro League,71,69,71,69,70,64,67,2340
Matej Maglica,Maglica,CB++,SV Darmstadt 98,Croatia,Bundesliga 2,71,53,50,46,44,69,82,2160
Habib Maïga,Maïga,CDM++,Ferencvárosi TC,Côte d'Ivoire,Magyar Liga,71,59,56,65,68,68,81,2160
Jean-Victor Makengo,Makengo,CM++,FC Lorient,France,Ligue 2 BKT,71,63,66,71,71,71,68,2340
Javier Manquillo Gaitán,Manquillo,RB++,RC Celta,Spain,LALIGA EA SPORTS,71,63,45,63,71,73,60,2160
Myziane Maolida,Maolida,LM++,Al Kholood,Comoros,ROSHN Saudi League,71,74,67,64,74,24,58,2160
Antonio Marchesano,Marchesano,ST++,FC Zürich,Switzerland,CSSL,71,69,74,70,76,45,60,2160
Federico Martínez,Martínez,ST++,Everton,Uruguay,Sudamericana,71,76,68,68,75,41,73,2340
Thiago Martins Bueno,Thiago Martins,CB++,New York City FC,Brazil,MLS,71,73,41,56,58,71,74,2160
Gastón Martirena,Martirena,RB++,Racing Club,Uruguay,Sudamericana,71,82,64,67,68,65,60,2340
Rabbi Matondo,Matondo,LM++,Rangers,Wales,cinch Prem,71,92,66,63,72,38,52,2160
Isaac Mbenza,Mbenza,LM++,Sp. Charleroi,Belgium,1A Pro League,71,83,67,69,70,38,67,2160
Danovis Banguero,Banguero,LB++,Millonarios,Colombia,Libertadores,71,80,59,62,62,66,78,2340
Mattia Bani,Bani,CB++,Genoa,Italy,Serie A TIM,71,46,20,42,53,74,70,2160
Italo Moreira Barcelos,Italo,CM++,Jeju United,Brazil,K League 1,71,70,65,67,70,68,82,2340
Aymen Barkok,Barkok,CAM++,1. FSV Mainz 05,Morocco,Bundesliga,71,68,67,67,76,54,66,2160
João Pedro Barradas Novais,João Novais,CM++,Rio Ave FC,Portugal,Liga Portugal,71,66,74,75,72,51,68,2340
Daniel Batz,Batz,GK++,1. FSV Mainz 05,Germany,Bundesliga,71,71,69,67,74,35,71,2160
Finn Ole Becker,Becker,CM++,TSG Hoffenheim,Germany,Bundesliga,71,69,55,68,76,58,60,2160
Amari'i Bell,Bell,CB++,Luton Town,Jamaica,EFL Championship,71,75,50,60,67,71,73,2160
Carlos Benavídez,Benavídez,CDM++,D. Alavés,Uruguay,LALIGA EA SPORTS,71,67,44,63,66,71,72,2160
Loris Benito,Benito,CB++,BSC Young Boys,Switzerland,CSSL,71,66,51,63,64,71,77,2160
Antoine Bernede,Bernede,CM++,Lausanne-Sport,France,CSSL,71,66,60,66,71,68,72,2340
Nahir Besara,Besara,CAM++,Hammarby IF,Sweden,Allsvenskan,71,66,70,72,68,44,69,2160
Aylton Filipe Boa Morte,Aylton Boa Morte,RM++,Kayserispor,Portugal,Trendyol Süper Lig,71,76,64,64,73,28,74,2160
Daniel Bocanegra,Bocanegra,CB++,América de Cali,Colombia,Sudamericana,71,64,55,68,64,70,77,2160
Agustín Bouzat,Bouzat,CDM++,Vélez Sarsfield,Argentina,LPF,71,84,64,67,73,64,72,2340
Martin Boyle,Boyle,RM++,Hibernian,Australia,cinch Prem,71,88,69,62,71,44,60,2160
Flavien-Enzo Boyomo,Boyomo,CB++,R. Valladolid CF,Cameroon,LALIGA EA SPORTS,71,73,30,47,46,72,74,2160
Anthony Briançon,Briançon,CB++,AS Saint-Étienne,France,Ligue 1 Uber Eats,71,46,47,56,53,70,82,2160
Ezequiel Bullaude,Bullaude,CAM++,Feyenoord,Argentina,Eredivisie,71,78,69,64,73,32,67,2160
Facundo Cambeses,Cambeses,GK++,Racing Club,Argentina,Sudamericana,71,73,67,62,75,52,69,2160
Gaspar Campos-Ansó,Gaspar Campos,LM++,R. Sporting,Spain,LALIGA HYPERMOTION,71,80,79,65,70,33,72,2160
Fali Candé,Fali Candé,CB++,FC Metz,Guinea-Bissau,Ligue 2 BKT,71,80,50,62,65,72,75,2340
Pierrick Capelle,Capelle,CDM++,Angers SCO,France,Ligue 1 Uber Eats,71,53,71,73,71,67,64,2160
Adalberto Carrasquilla,Carrasquilla,CM++,Houston Dynamo,Panama,MLS,71,73,63,66,78,60,69,2340
Eíran Cashin,Cashin,CB++,Derby County,Republic of Ireland,EFL Championship,71,58,35,56,60,69,81,2160
Alexis Castro,Castro,CM++,Nacional,Argentina,Libertadores,71,77,71,72,74,66,69,2340
Ricardo Luís Chaby Mangas,Ricardo Mangas,LM++,Vitória SC,Portugal,Liga Portugal,71,77,60,64,72,65,74,2340
Timmy Chandler,Chandler,RB++,Frankfurt,United States,Bundesliga,71,45,68,72,68,72,76,2340
Yimmi Chará,Chará,LM++,Junior,Colombia,Libertadores,71,86,65,61,73,49,68,2340
Tahith Chong,Chong,CAM++,Luton Town,Netherlands,EFL Championship,71,77,66,70,72,54,63,2340
Ali Abdi,Abdi,LB++,SM Caen,Tunisia,Ligue 2 BKT,71,89,60,66,71,62,76,2340
Lucas Acosta,Acosta,GK++,Sarmiento,Argentina,LPF,71,70,71,70,73,60,72,2340
Kellyn Acosta,Acosta,CM++,Chicago Fire FC,United States,MLS,71,74,67,71,71,66,76,2340
Samuel Adegbenro,Adegbenro,LM++,Beijing Guoan,Nigeria,CSL,71,90,68,61,74,39,74,2340
Jean-Eudes Aholou,Aholou,CM++,Angers SCO,Côte d'Ivoire,Ligue 1 Uber Eats,71,56,62,69,69,70,74,2340
José Aja,Aja,CB++,Indep. Medellín,Uruguay,Sudamericana,71,38,41,43,40,73,81,2160
Gabriel Alanís,Alanís,RM++,Defensa,Argentina,Sudamericana,71,76,63,66,69,57,71,2340
Fernando Alarcón,Alarcón,CB++,Instituto,Argentina,LPF,71,52,33,45,37,73,73,2160
Bruno Alberto Langa,Bruno Langa,LB++,UD Almería,Mozambique,LALIGA HYPERMOTION,71,82,46,54,76,67,65,2160
Sotiris Alexandropoulos,Alexandropoulos,CDM++,Standard Liège,Greece,1A Pro League,71,76,60,64,69,68,72,2340
Javier Altamirano,Altamirano,CM++,Estudiantes,Chile,Libertadores,71,76,66,70,74,64,63,2340
Carlos Álvarez Rivera,Carlos Álvarez,RM++,Levante UD,Spain,LALIGA HYPERMOTION,71,69,69,67,76,36,56,2160
Tiago Filipe Alves Araújo,Tiago Araújo,LM++,KAA Gent,Portugal,1A Pro League,71,84,63,67,72,59,69,2340
Andrés Andrade,Andrade,CB++,LASK,Panama,Ö. Bundesliga,71,74,51,61,65,71,79,2340
Franko Andrijašević,Andrijašević,CAM++,Zhejiang Pro,Croatia,CSL,71,70,71,67,69,56,80,2340
Santiago Arzamendia,Arzamendia,LB++,Estudiantes,Paraguay,Libertadores,71,75,68,66,73,66,71,2340
Luke Ayling,Ayling,RB++,Middlesbrough,England,EFL Championship,71,53,58,63,69,71,72,2160
Adrián Balboa,Balboa,ST++,Unión,Uruguay,LPF,71,57,73,52,65,28,76,2160
Antonio Čolak,Čolak,ST++,Parma,Croatia,Serie A TIM,71,66,73,57,69,34,78,2160
Cheick Conde,Conde,CDM++,FC Zürich,Guinea,CSSL,71,68,64,62,67,69,79,2340
Alexandre Corredera Alardi,Àlex Corredera,CM++,CD Tenerife,Spain,LALIGA HYPERMOTION,71,65,63,73,70,60,75,2340
Soumaila Coulibaly,Coulibaly,CB++,Borussia Dortmund,France,Bundesliga,71,86,36,54,65,68,79,2160
Woyo Coulibaly,Coulibaly,RB++,Parma,France,Serie A TIM,71,76,50,65,68,66,81,2340
Enzo Crivelli,Crivelli,ST++,Servette FC,France,CSSL,71,64,70,61,65,35,84,2160
Diogo António Cupido Gonçalves,Diogo Gonçalves,CM++,Real Salt Lake,Portugal,MLS,71,82,71,72,74,61,69,2340
Marco Curto,Curto,CB++,Cesena,Italy,Serie BKT,71,63,37,48,50,71,79,2160
Wylan Cyprien,Cyprien,CDM++,Parma,France,Serie A TIM,71,62,69,71,72,68,75,2340
Henrik Dalsgaard,Dalsgaard,RB++,AGF,Denmark,3F Superliga,71,69,58,62,63,70,78,2340
Keinan Davis,Davis,ST++,Udinese,England,Serie A TIM,71,64,69,54,71,43,81,2160
Fabiano Josué de Souza Silva,Fabiano Souza,RB++,Moreirense FC,Brazil,Liga Portugal,71,84,52,63,69,65,73,2340
Jordy de Wijs,de Wijs,CB++,Düsseldorf,Netherlands,Bundesliga 2,71,52,51,49,50,70,83,2160
Marco Di Cesare,Di Cesare,CB++,Racing Club,Argentina,Sudamericana,71,52,31,44,43,74,75,2160
Matteo Di Giusto,Di Giusto,CAM++,FC Winterthur,Switzerland,CSSL,71,78,65,69,75,30,53,2160
Dimitris Diamantakos,Diamantakos,ST++,East Bengal,Greece,Hero ISL,71,74,73,59,66,29,76,2160
Assane Diao Diaoune,Diao Diaoune,RM++,Real Betis,Spain,LALIGA EA SPORTS,71,90,69,60,73,30,56,2160
Moussa Diarra,Diarra,LB++,D. Alavés,Mali,LALIGA EA SPORTS,71,65,32,57,62,71,72,2160
Pedro Díaz Fanjul,Pedro Díaz,CM++,Rayo Vallecano,Spain,LALIGA EA SPORTS,71,68,73,73,71,65,72,2340
Moussa Djenepo,Djenepo,LM++,Antalyaspor,Mali,Trendyol Süper Lig,71,79,67,64,78,39,63,2160
Lucas Domingues Piazón,Lucas Piazón,CAM++,AVS Futebol SAD,Brazil,Liga Portugal,71,68,71,71,72,34,57,2160
Denis Drăguș,Drăguș,ST++,Trabzonspor,Romania,Trendyol Süper Lig,71,80,70,56,75,19,71,2160
Jean-Kévin Duverne,Duverne,LB++,FC Nantes,Haiti,Ligue 1 Uber Eats,71,60,38,62,67,72,73,2160
Josh Eccles,Eccles,CDM++,Coventry City,England,EFL Championship,71,71,53,67,67,70,69,2160
Claudio Echeverri,Echeverri,CAM++,River Plate,Argentina,Libertadores,71,87,62,67,79,35,44,2160
Zakaria El Ouahdi,El Ouahdi,RB++,KRC Genk,Morocco,1A Pro League,71,73,55,67,75,62,58,2160
Maximilian Entrup,Entrup,ST++,LASK,Austria,Ö. Bundesliga,71,71,73,55,67,28,71,2160
Mamadou Fall,Fall,ST++,Kasımpaşa,Senegal,Trendyol Süper Lig,71,88,67,61,69,37,74,2160
Jorge Samuel Fernandes,Joca,RW++,Wuhan 3 Towns,Portugal,CSL,71,77,70,66,76,54,46,2160
Paolo Fernándes Cantin,Paolo Fernandes,RW++,AEK Athens,Spain,Hellas Liga,71,77,68,64,78,36,59,2160
Clayton Fernandes Silva,Clayton,ST++,Rio Ave FC,Brazil,Liga Portugal,71,71,74,61,65,24,70,2160
Damián Fernández,Fernández,CB++,Vélez Sarsfield,Argentina,LPF,71,78,33,52,59,70,78,2160
Sam Field,Field,CDM++,QPR,England,EFL Championship,71,56,54,62,64,72,67,2160
Dominik Fitz,Fitz,CAM++,FK Austria Wien,Austria,Ö. Bundesliga,71,76,68,73,70,33,58,2160
Edison Flores,Flores,LW++,Universitario,Peru,Libertadores,71,77,69,67,72,37,59,2160
Franco Fragapane,Fragapane,LM++,Minnesota United,Argentina,MLS,71,88,65,67,74,40,53,2160
Marcel Franke,Franke,CB++,Karlsruher SC,Germany,Bundesliga 2,71,55,31,44,46,70,81,2160
Fabian Frei,Frei,CB++,FC Basel 1893,Switzerland,CSSL,71,48,68,71,67,72,71,2160
Marcel Sobottka,Sobottka,CDM++,Düsseldorf,Germany,Bundesliga 2,71,70,57,63,66,71,75,2340
Simon Sohm,Sohm,CAM++,Parma,Switzerland,Serie A TIM,71,76,66,66,69,65,81,2340
Alejandro Sola López-Ocaña,Álex Sola,RM++,Getafe CF,Spain,LALIGA EA SPORTS,71,78,59,64,71,63,74,2340
Alan Soñora,Soñora,CM++,Huracán,United States,LPF,71,72,65,73,75,61,67,2340
Yira Sor,Sor,ST++,KRC Genk,Nigeria,1A Pro League,71,90,70,63,75,37,58,2160
Harry Souttar,Souttar,CB++,Sheffield Utd,Australia,EFL Championship,71,46,28,51,55,70,78,2160
Leonai Souza de Almeida,Leonai,CDM++,Barcelona SC,Brazil,Libertadores,71,64,62,63,68,72,73,2340
Dayne St. Clair,St. Clair,GK++,Minnesota United,Canada,MLS,71,71,66,56,76,27,70,2160
Pascal Stenzel,Stenzel,RB++,VfB Stuttgart,Germany,Bundesliga,71,59,60,69,68,71,69,2160
Leonidas Stergiou,Stergiou,CB++,VfB Stuttgart,Switzerland,Bundesliga,71,76,42,60,67,70,75,2160
Filip Stojković,Stojković,RB++,LASK,Montenegro,Ö. Bundesliga,71,70,42,67,66,68,79,2160
Carlos Strandberg,Strandberg,ST++,Hatayspor,Sweden,Trendyol Süper Lig,71,82,72,54,63,25,80,2160
Cristián Suárez,Suárez,CB++,Palestino,Chile,Libertadores,71,66,41,61,61,72,71,2160
Kamaldeen Sulemana,Sulemana,LW++,Southampton,Ghana,Premier League,71,93,65,63,75,28,60,2160
Zion Suzuki,Suzuki,GK++,Parma,Japan,Serie A TIM,71,71,68,71,76,56,67,2340
Iván Tapia,Tapia,CAM++,Barracas Central,Argentina,LPF,71,69,68,74,70,53,72,2340
Filippo Terracciano,Terracciano,RM++,Milano FC,Italy,Serie A TIM,71,79,60,71,70,67,67,2340
Isaac Kiese Thelin,Thelin,ST++,Malmö FF,Sweden,Allsvenskan,71,59,72,59,65,37,82,2160
Norman Theuerkauf,Theuerkauf,CDM++,Heidenheim,Germany,Bundesliga,71,48,56,64,63,72,76,2160
Sorba Thomas,Thomas,RM++,FC Nantes,Wales,Ligue 1 Uber Eats,71,87,62,66,71,48,70,2340
Timothy Tillman,Tillman,CM++,LAFC,United States,MLS,71,75,56,67,75,54,68,2160
Nouhou Tolo,Nouhou,LB++,Sounders FC,Cameroon,MLS,71,87,36,52,60,68,82,2160
Boris Tomiak,Tomiak,CB++,Kaiserslautern,Germany,Bundesliga 2,71,72,43,46,41,71,81,2160
Jens Toornstra,Toornstra,CAM++,FC Utrecht,Netherlands,Eredivisie,71,47,72,75,69,68,71,2340
Aiyegun Tosin,Tosin,ST++,FC Lorient,Benin,Ligue 2 BKT,71,89,71,61,72,38,75,2340
Mattéo Tramoni,Tramoni,LW++,Pisa,France,Serie BKT,71,87,64,66,73,48,64,2340
Fran Tudor,Tudor,RM++,Raków,Croatia,PKO BP Ekstraklasa,71,90,60,65,71,67,75,2340
David Turnbull,Turnbull,CM++,Cardiff City,Scotland,EFL Championship,71,56,71,75,70,60,64,2160
Rodrigo Ureña,Ureña,CDM++,Universitario,Chile,Libertadores,71,58,60,61,64,70,70,2160
Moses Usor,Usor,RM++,LASK,Nigeria,Ö. Bundesliga,71,90,65,64,73,38,67,2160
Etienne Vaessen,Vaessen,GK++,FC Groningen,Suriname,Eredivisie,71,71,69,66,75,63,71,2340
Bruno Ricardo Valdez Wilson,Bruno Wilson,CB++,SJ Earthquakes,Portugal,MLS,71,50,30,45,49,73,79,2160
Nuno Miguel Valente Santos,Nuno Santos,CM++,Vitória SC,Portugal,Liga Portugal,71,76,68,68,72,66,67,2340
Yan Valery,Valery,RB++,Sheffield Wed,Tunisia,EFL Championship,71,64,52,63,67,70,72,2160
Théo Valls,Valls,CM++,Grenoble Foot 38,France,Ligue 2 BKT,71,65,66,73,72,63,69,2340
Arno Verschueren,Verschueren,CAM++,Sparta Rotterdam,Belgium,Eredivisie,71,77,68,64,67,67,74,2340
Paulo Victor da Silva,Paulinho,LB++,FC Midtjylland,Brazil,3F Superliga,71,83,65,67,71,64,67,2340
Emanuel Vignato,Vignato,CAM++,Pisa,Italy,Serie BKT,71,67,62,71,75,39,47,2160
Mërgim Vojvoda,Vojvoda,LM++,Torino,Kosovo,Serie A TIM,71,68,54,72,72,68,69,2340
Bart Vriends,Vriends,CB++,Adelaide United,Netherlands,A-League,71,51,32,48,48,71,80,2160
Timon Weiner,Weiner,GK++,Holstein Kiel,Germany,Bundesliga,71,74,67,66,72,50,70,2160
Rubén Yáñez Alabart,Rubén Yáñez,GK++,R. Sporting,Spain,LALIGA HYPERMOTION,71,70,69,64,75,44,69,2160
Kelvin Yeboah,Yeboah,ST++,Minnesota United,Italy,MLS,71,88,69,57,71,24,69,2160
DeAndre Yedlin,Yedlin,RB++,FC Cincinnati,United States,MLS,71,85,50,59,65,66,73,2160
Darlin Yongwa,Yongwa,LB++,FC Lorient,Cameroon,Ligue 2 BKT,71,85,40,60,68,66,72,2160
Élie Youan,Youan,LM++,Hibernian,France,cinch Prem,71,86,67,62,75,40,62,2160
Amin Younes,Younes,CAM++,FC Schalke 04,Germany,Bundesliga 2,71,69,65,68,78,34,57,2160
Jacob Widell Zetterström,Zetterström,GK++,Derby County,Sweden,EFL Championship,71,78,70,67,75,20,67,2160
Jeroen Zoet,Zoet,GK++,AZ,Netherlands,Eredivisie,71,70,73,74,70,51,71,2340
César Fuentes,Fuentes,CDM++,Colo-Colo,Chile,Libertadores,71,60,58,63,64,70,76,2160
Nicolás Gaitán,Gaitán,CAM++,Sarmiento,Argentina,LPF,71,54,68,74,74,41,45,2160
Omri Gandelman,Gandelman,CDM++,KAA Gent,Israel,1A Pro League,71,63,65,62,67,72,74,2340
David Gil Mohedano,David Gil,GK++,Cádiz CF,Spain,LALIGA HYPERMOTION,71,72,72,71,71,47,69,2340
Nicholas Gioacchini,Gioacchini,ST++,FC Cincinnati,United States,MLS,71,81,71,57,71,29,72,2160
Saviour Godwin,Godwin,LM++,Al Okhdood,Nigeria,ROSHN Saudi League,71,92,67,58,74,40,65,2160
Mauro Goicoechea,Goicoechea,GK++,Danubio,Uruguay,Sudamericana,71,71,73,67,64,50,74,2160
Jay Gorter,Gorter,GK++,Ajax,Netherlands,Eredivisie,71,72,65,67,76,50,71,2340
Joel Graterol,Graterol,GK++,América de Cali,Venezuela,Sudamericana,71,71,68,66,72,24,72,2160
Julian Green,Green,CAM++,Fürth,United States,Bundesliga 2,71,71,68,68,75,33,62,2160
Andreas Gruber,Gruber,RM++,FK Austria Wien,Austria,Ö. Bundesliga,71,81,72,67,70,34,68,2160
Ehsan Haji Safi,Haji Safi,LB++,AEK Athens,Iran,Hellas Liga,71,70,64,72,71,68,73,2340
Alen Halilović,Halilović,CAM++,Fortuna Sittard,Croatia,Eredivisie,71,60,62,73,76,44,42,2160
Johannes Handl,Handl,CB++,FK Austria Wien,Austria,Ö. Bundesliga,71,55,30,44,45,70,82,2160
Isaac Hayden,Hayden,CDM++,Newcastle Utd,England,Premier League,71,51,58,61,67,71,77,2160
Leonardo Henriques Coelho,Leo Coelho,CB++,Peñarol,Brazil,Libertadores,71,61,44,47,52,76,68,2160
Thomas Henry,Henry,ST++,Palermo,France,Serie BKT,71,47,73,64,64,39,79,2160
Edwin Herrera,Herrera,LB++,Junior,Colombia,Libertadores,71,83,48,60,66,66,63,2160
Ron-Thorben Hoffmann,Hoffmann,GK++,FC Schalke 04,Germany,Bundesliga 2,71,64,71,68,74,25,74,2160
Chul Hong,Hong Chul,LB++,Daegu FC,Korea Republic,K League 1,71,83,51,66,69,64,72,2340
In Jae Hwang,Hwang In Jae,GK++,Pohang Steelers,Korea Republic,K League 1,71,72,68,63,75,26,66,2160
Renato Ibarra,Ibarra,RM++,Independiente DV,Ecuador,Libertadores,71,87,68,66,70,54,70,2340
Pietro Iemmello,Iemmello,ST++,Catanzaro,Italy,Serie BKT,71,82,70,55,71,22,68,2160
Nikolas Ioannou,Ioannou,LB++,Sampdoria,Cyprus,Serie BKT,71,75,54,61,68,66,78,2340
Andy Irving,Irving,CM++,West Ham,Scotland,Premier League,71,57,71,71,71,63,77,2340
Ardian Ismajli,Ismajli,CB++,Empoli,Albania,Serie A TIM,71,67,30,49,61,75,63,2160
Ryotaro Ito,Ito,CM++,STVV,Japan,1A Pro League,71,81,71,66,72,56,63,2340
Franco Jara,Jara,ST++,Belgrano,Argentina,Sudamericana,71,61,74,64,69,30,67,2160
Bakery Jatta,Jatta,RW++,Hamburger SV,Gambia,Bundesliga 2,71,83,68,66,67,46,77,2340
Guangtai Jiang,Jiang Guangtai,CB++,Shanghai Port,China PR,CSL,71,81,36,48,63,70,80,2160
Dennis Johnsen,Johnsen,ST++,Cremonese,Norway,Serie BKT,71,92,70,67,73,39,69,2340
Tomáš Kalas,Kalas,CB++,FC Schalke 04,Czechia,Bundesliga 2,71,75,47,54,60,70,77,2160
Aytaç Kara,Kara,CM++,Kasımpaşa,Türkiye,Trendyol Süper Lig,71,51,73,71,67,63,79,2340
Sinan Karweina,Karweina,ST++,FC Luzern,Germany,CSSL,71,81,72,65,71,41,69,2160
Fabian Frei,Frei,CB++,FC Winterthur,Switzerland,CSSL,71,48,68,71,67,72,71,2160
Koray Günter,Günter,CB++,Göztepe,Türkiye,Trendyol Süper Lig,71,60,46,60,62,72,68,2160
Antonio Čolak,Čolak,ST++,Spezia,Croatia,Serie BKT,71,66,73,57,69,34,78,2160
Maarten Paes,Paes,GK++,FC Dallas,Indonesia,MLS,71,72,66,68,74,31,70,2160
Ezequiel Bullaude,Bullaude,CAM++,Fortuna Sittard,Argentina,Eredivisie,71,78,69,64,73,32,67,2160
Fabian Nürnberger,Nürnberger,LM++,SV Darmstadt 98,Bulgaria,Bundesliga 2,71,74,61,69,73,66,64,2340
Ali Abdi,Abdi,LB++,OGC Nice,Tunisia,Ligue 1 Uber Eats,71,89,60,66,71,62,76,2340
Isaac Schmidt,Schmidt,LB++,Leeds United,Switzerland,EFL Championship,71,86,54,59,74,66,66,2340
Flavien-Enzo Boyomo,Boyomo,CB++,CA Osasuna,Cameroon,LALIGA EA SPORTS,71,73,30,47,46,72,74,2160
Igor Matanović,Matanović,ST++,Frankfurt,Croatia,Bundesliga,71,63,69,53,67,34,77,2160
Soumaila Coulibaly,Coulibaly,CB++,Stade Brestois 29,France,Ligue 1 Uber Eats,71,86,36,54,65,68,79,2160
Joe Mendes,Mendes,RB++,FC Basel 1893,Sweden,CSSL,71,85,40,60,73,65,62,2160
Kasey McAteer,McAteer,RW++,Leicester City,Republic of Ireland,Premier League,71,81,67,66,71,53,64,2340
Mata García,Juan Mata,CAM++,WS Wanderers,Spain,A-League,71,38,66,76,75,35,34,2160
Marko Rog,Rog,CM++,Cagliari,Croatia,Serie A TIM,71,69,68,70,75,66,68,2340
Jordy de Wijs,de Wijs,CB++,sc Heerenveen,Netherlands,Eredivisie,71,52,51,49,50,70,83,2160
Chul Hong,Hong Chul,LB++,Gangwon FC,Korea Republic,K League 1,71,83,51,66,69,64,72,2340
Andrew Omobamidele,Omobamidele,CB++,Strasbourg,Republic of Ireland,Ligue 1 Uber Eats,71,71,27,52,56,71,75,2160
