Nombre,Alias,Posición,Club,Nación,Liga,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Precio
Barry Cotter,Cotter,RB++,Barnsley,Republic of Ireland,EFL League One,64,83,52,57,60,57,69,-1
Jordan Courtney-Perkins,Courtney-Perkins,LB++,Sydney FC,Australia,A-League,64,72,44,54,60,63,75,-1
Jordan Cousins,Cousins,CDM++,Cambridge Utd,Jamaica,EFL League One,64,69,50,57,63,60,68,-1
Artur Craciun,Craciun,CB++,Puszcza,Moldova,PKO BP Ekstraklasa,64,60,46,43,46,64,66,-1
Michael Craig,Craig,CDM++,Reading,Scotland,EFL League One,64,59,37,55,62,61,63,-1
Gonzalo Crettaz,Crettaz,GK++,CD Castellón,Argentina,LALIGA HYPERMOTION,64,65,66,70,65,35,62,-1
Ronan Curtis,Curtis,LM++,Port Vale,Republic of Ireland,EFL League Two,64,74,64,58,64,48,73,-1
Pierre Da Silva,Da Silva,LM++,UCV,United States,Sudamericana,64,70,50,62,65,35,59,-1
Luiz Humberto Da Silva Silva,Beto da Silva,ST++,ADT,Peru,Sudamericana,64,70,65,58,66,31,46,-1
Jasper Dahlhaus,Dahlhaus,LM++,Fortuna Sittard,Netherlands,Eredivisie,64,73,58,57,66,31,54,-1
Muhammed Damar,Damar,CAM++,SV Elversberg,Germany,Bundesliga 2,64,64,60,63,68,38,54,-1
Florian Thomas Danho,Danho,ST++,Randers FC,France,3F Superliga,64,52,62,45,58,21,77,-1
Yann-Erik de Lanlay,de Lanlay,CM++,Viking FK,Norway,Eliteserien,64,82,60,63,66,59,65,-1
Bruno de Oliveira Souza,Bruno Oliveira,CB++,GwangJu FC,Brazil,K League 1,64,62,35,45,49,63,69,-1
Max Dean,Dean,ST++,KAA Gent,England,1A Pro League,64,70,64,50,62,26,68,-1
Harlee Dean,Dean,CB++,Reading,England,EFL League One,64,49,33,45,53,62,72,-1
Patrickson Delgado,Delgado,CM++,FC Dallas,Ecuador,MLS,64,59,54,56,64,62,63,-1
Cheick Diabaté,Diabaté,CB++,Exeter City,England,EFL League One,64,71,30,43,55,62,72,-1
Souleymane Diaby,Diaby,LB++,FC Winterthur,Côte d'Ivoire,CSSL,64,70,51,56,65,59,63,-1
Mamadou Diakhon,Diakhon,RM++,Stade de Reims,France,Ligue 1 Uber Eats,64,75,59,57,68,32,48,-1
Ibrahim Diakité,Diakité,RB++,Cercle Brugge,Guinea,1A Pro League,64,77,42,51,62,61,66,-1
Jack Diamond,Diamond,LW++,Stockport,England,EFL League One,64,88,58,55,65,34,58,-1
Junior Diaz,Diaz,CB++,ESTAC Troyes,France,Ligue 2 BKT,64,77,29,48,49,64,62,-1
Leandro Díaz,Díaz,LB++,Huachipato,Chile,Libertadores,64,74,39,54,62,58,57,-1
Paul Digby,Digby,CDM++,Cambridge Utd,England,EFL League One,64,42,52,58,56,62,79,-1
Noah Diliberto,Diliberto,CM++,Widzew Łódź,France,PKO BP Ekstraklasa,64,67,47,65,68,52,53,-1
Deniz Dilmen,Dilmen,GK++,Başakşehir,Türkiye,Trendyol Süper Lig,64,65,64,57,67,22,59,-1
Haifeng Ding,Ding Haifeng,LB++,Henan SSLM FC,China PR,CSL,64,80,52,60,65,56,64,-1
Mouhamed Diop,Diop,CM++,ESTAC Troyes,Senegal,Ligue 2 BKT,64,69,54,58,66,52,60,-1
Maximilian Dittgen,Dittgen,ST++,FC Ingolstadt 04,Germany,3. Liga,64,76,59,56,65,51,70,-1
Elijah Dixon-Bonner,Dixon-Bonner,CM++,QPR,England,EFL Championship,64,60,54,62,66,58,60,-1
Chunyu Dong,Dong Chunyu,GK++,Zhejiang Pro,China PR,CSL,64,64,64,63,63,43,65,-1
Kyliane Dong,Dong,RM++,ESTAC Troyes,France,Ligue 2 BKT,64,71,61,56,68,23,46,-1
Jamie Donley,Donley,CAM++,Leyton Orient,England,EFL League One,64,66,60,60,64,35,54,-1
Patrick Dorgu,Dorgu,LB++,Lecce,Denmark,Serie A TIM,64,78,50,54,67,57,48,-1
Jeriel Dorsett,Dorsett,CB++,Reading,Montserrat,EFL League One,64,71,26,50,57,62,76,-1
Griffin Dorsey,Dorsey,RB++,Houston Dynamo,United States,MLS,64,76,55,61,66,57,67,-1
Renato Barbosa dos Santos Júnior,Renato Júnior,ST++,Viborg FF,Brazil,3F Superliga,64,64,62,47,63,27,70,-1
Miloš Drinčić,Drinčić,CB++,Kerala Blasters,Montenegro,Hero ISL,64,53,38,43,43,66,71,-1
Sergio Dueñas Ruiz,Moyita,CAM++,CD Castellón,Spain,LALIGA HYPERMOTION,64,72,63,61,66,45,55,-1
Andrei Dumiter,Dumiter,ST++,UTA Arad,Romania,SUPERLIGA,64,81,64,55,65,38,67,-1
Lucian Dumitriu,Dumitriu,CM++,FC Petrolul,Romania,SUPERLIGA,64,72,61,63,64,55,68,-1
Jakob Maslø Dunsby,Dunsby,RW++,Sandefjord,Norway,Eliteserien,64,78,57,58,66,28,63,-1
Cosmin Dur-Bozoancă,Dur-Bozoancă,GK++,SC Oțelul Galați,Romania,SUPERLIGA,64,62,63,63,66,40,65,-1
Luca Dürholtz,Dürholtz,CM++,SV Elversberg,Germany,Bundesliga 2,64,64,53,61,67,59,62,-1
Dylan Durivaux,Durivaux,RB++,Red Star FC,France,Ligue 2 BKT,64,85,41,50,57,57,72,-1
Xavier Dziekoński,Dziekoński,GK++,Korona Kielce,Poland,PKO BP Ekstraklasa,64,64,64,63,67,32,62,-1
George Earthy,Earthy,CAM++,Bristol City,England,EFL Championship,64,67,58,61,67,38,47,-1
Simon Eastwood,Eastwood,GK++,Oxford United,England,EFL Championship,64,64,64,63,64,50,64,-1
Tom Eaves,Eaves,ST++,Northampton,England,EFL League One,64,49,65,46,59,37,77,-1
Michael Eberwein,Eberwein,CAM++,B. Dortmund II,Germany,3. Liga,64,71,63,60,64,34,72,-1
Rarmani Edmonds-Green,Edmonds-Green,CB++,Charlton Ath,England,EFL League One,64,68,31,54,58,62,72,-1
Tayo Edun,Edun,LB++,Charlton Ath,England,EFL League One,64,74,44,57,63,60,65,-1
Curtis Edwards,Edwards,CM++,Notts County,England,EFL League Two,64,47,62,65,64,57,67,-1
Tom Edwards,Edwards,RB++,Salford City,England,EFL League Two,64,55,46,62,62,62,74,-1
Ryan Edwards,Edwards,CB++,Chennaiyin FC,England,Hero ISL,64,44,35,43,43,64,72,-1
Malamine Efekele,Efekele,RM++,Cercle Brugge,France,1A Pro League,64,86,63,55,67,19,50,-1
Unai Egiluz Arroyo,Egiluz,CB++,Athletic Club,Spain,LALIGA EA SPORTS,64,54,40,45,45,62,71,-1
Kelvin Ehibhatiomhan,Ehibhatiomhan,ST++,Reading,England,EFL League One,64,75,63,43,62,19,66,-1
Kevin Ehlers,Ehlers,CB++,Braunschweig,Germany,Bundesliga 2,64,63,29,50,52,64,68,-1
Mourad Daoudi El Ghezouani,El Ghezouani,ST++,Elche CF,Morocco,LALIGA HYPERMOTION,64,51,64,53,62,24,69,-1
Hamza El Kaouakibi,El Kaouakibi,RB++,Südtirol,Morocco,Serie BKT,64,69,42,52,61,61,66,-1
Rodney Elongo-Yombo,Elongo-Yombo,ST++,B. Dortmund II,Germany,3. Liga,64,79,59,57,68,41,71,-1
Xian Emmers,Emmers,CM++,FC Rapid 1923,Belgium,SUPERLIGA,64,70,57,63,65,58,65,-1
Marcel Engelhardt,Engelhardt,GK++,Holstein Kiel,Germany,Bundesliga,64,69,58,61,67,46,64,-1
Ramón Enríquez Rodríguez,Ramón Enríquez,CM++,Málaga CF,Spain,LALIGA HYPERMOTION,64,66,61,64,62,58,64,-1
Matthieu Epolo,Epolo,GK++,Standard Liège,Belgium,1A Pro League,64,66,65,59,66,32,59,-1
Carlos Niño Espínola,Espínola,RB++,Olimpia,Paraguay,Sudamericana,64,78,34,50,54,62,65,-1
Romain Esse,Esse,RM++,Millwall,England,EFL Championship,64,73,53,59,68,47,56,-1
João Tomé Esteves Baptista,João Tomé,RB++,Rio Ave FC,Portugal,Liga Portugal,64,69,42,54,61,60,63,-1
Pascal Estrada,Estrada,CB++,SCR Altach,Austria,Ö. Bundesliga,64,60,43,52,56,64,68,-1
Sultan Farhan,Farhan,CDM++,Al Taawoun,Saudi Arabia,ROSHN Saudi League,64,63,42,51,57,61,78,-1
Ángel Faría,Faría,RB++,Rayo Zuliano,Venezuela,Sudamericana,64,66,41,57,61,62,56,-1
Chico Faria Camará Lamba,Chico Lamba,CB++,Arouca,Portugal,Liga Portugal,64,66,43,48,56,63,70,-1
Paul Farman,Farman,GK++,Barrow,England,EFL League Two,64,64,58,64,65,43,65,-1
Priestley Farquharson,Farquharson,CB++,Walsall,England,EFL League Two,64,63,33,38,42,62,79,-1
Costantino Favasuli,Favasuli,CM++,Bari,Italy,Serie BKT,64,61,55,64,64,59,55,-1
Kevin Felida,Felida,CDM++,RKC Waalwijk,Curaçao,Eredivisie,64,64,48,57,61,61,67,-1
Joel Felix,Felix,CB++,Arminia Bielefeld,Denmark,3. Liga,64,50,39,48,50,64,70,-1
Gustavo Fernández,Fernández,ST++,Dep. Riestra,Argentina,LPF,64,69,61,58,64,29,63,-1
Brian Ferrares,Ferrares,CB++,Cerro Largo,Uruguay,Sudamericana,64,61,23,50,33,67,64,-1
Ignacio Ferri Julià,Nacho Ferri,ST++,KV Kortrijk,Spain,1A Pro League,64,69,65,49,57,27,66,-1
Haitam Abaida El Achhab,Abaida El Achhab,LM++,Málaga CF,Morocco,LALIGA HYPERMOTION,64,80,56,58,68,25,47,-1
Mohammed Abbas,Abbas,CM++,Al Ain FC,United Arab Emirates,United Emirates League,64,65,49,61,66,55,54,-1
Hakim Abdallah,Abdallah,ST++,FC Dinamo 1948,Madagascar,SUPERLIGA,64,77,62,56,61,36,80,-1
Samuel Abifade,Abifade,LM++,SV Waldhof,Germany,3. Liga,64,84,53,54,68,32,68,-1
Asumah Abubakar-Ankrah,Asumah Abubakar,ST++,Grasshopper Club,Portugal,CSSL,64,82,62,57,67,38,64,-1
Kevin Ackermann,Ackermann,CM++,Brommapojkarna,Sweden,Allsvenskan,64,60,57,59,62,65,79,-1
Diego Acosta,Acosta,ST++,Sportivo Luqueño,Paraguay,Sudamericana,64,64,68,43,68,24,50,-1
Tayo Adaramola,Adaramola,LB++,Stockport,Republic of Ireland,EFL League One,64,82,50,52,64,59,59,-1
Jonas Adjetey,Adjetey,CB++,FC Basel 1893,Ghana,CSSL,64,70,23,43,45,64,65,-1
Albert Adomah,Adomah,RM++,Walsall,Ghana,EFL League Two,64,65,61,63,65,61,57,-1
Adnan Aganović,Aganović,CM++,Unirea Slobozia,Croatia,SUPERLIGA,64,57,59,69,64,46,66,-1
Dan Agyei,Agyei,ST++,Leyton Orient,England,EFL League One,64,81,61,52,65,34,76,-1
Ali Ahmed,Ahmed,CM++,Whitecaps FC,Canada,MLS,64,75,55,60,66,61,63,-1
Ange Ahoussou,Ahoussou,CB++,Pau FC,Côte d'Ivoire,Ligue 2 BKT,64,61,33,40,51,64,67,-1
Jack Aitchison,Aitchison,CAM++,Exeter City,Scotland,EFL League One,64,82,60,60,65,26,47,-1
Ahmed Al Ghamdi,Al Ghamdi,LM++,Al Ittihad,Saudi Arabia,ROSHN Saudi League,64,83,59,55,69,41,58,-1
Abdullah Al Hafith,Al Hafith,CB++,Al Wehda,Saudi Arabia,ROSHN Saudi League,64,32,36,50,45,64,74,-1
Nader Al Sharari,Al Sharari,CB++,Al Shabab,Saudi Arabia,ROSHN Saudi League,64,71,25,47,43,64,73,-1
Francisco Alarcón,Alarcón,CB++,Cobresal,Chile,Libertadores,64,44,30,37,39,62,79,-1
Agustín Albarracín,Albarracín,LW++,Wanderers,Uruguay,Sudamericana,64,65,67,59,65,40,50,-1
Tom Aldred,Aldred,CB++,ATK Mohun Bagan,Scotland,Hero ISL,64,36,35,45,46,62,82,-1
Kerim Alıcı,Alıcı,RB++,Hatayspor,Türkiye,Trendyol Süper Lig,64,72,49,58,63,63,62,-1
Noah Allen,Allen,LB++,Inter Miami CF,United States,MLS,64,78,40,53,61,61,64,-1
Gustavo Almada,Almada,GK++,Universitario,Paraguay,Sudamericana,64,62,64,61,63,21,64,-1
Romeo Amane,Amane,CM++,BK Häcken,Côte d'Ivoire,Allsvenskan,64,80,53,61,70,57,67,-1
Ben Amos,Amos,GK++,Port Vale,England,EFL League Two,64,63,65,67,62,46,62,-1
Youssef Amyn,Amyn,CAM++,Braunschweig,Iraq,Bundesliga 2,64,74,59,57,71,40,43,-1
Costin Amzăr,Amzăr,LB++,FC Dinamo 1948,Romania,SUPERLIGA,64,91,42,52,64,54,68,-1
Joseph Anang,Anang,GK++,St. Pats,England,SSE Airtricity PD,64,64,62,64,63,33,64,-1
Bruce Anderson,Anderson,ST++,Kilmarnock,Scotland,cinch Prem,64,77,64,51,64,19,62,-1
Jorge Andia,Andia,CDM++,Nacional Potosí,Bolivia,Sudamericana,64,53,56,58,58,58,69,-1
Chuks Aneke,Aneke,ST++,Charlton Ath,England,EFL League One,64,53,63,57,61,45,79,-1
Louis Appéré,Appéré,ST++,Stevenage,Scotland,EFL League One,64,81,62,62,66,46,78,-1
Jordan Archer,Archer,GK++,Portsmouth,Scotland,EFL Championship,64,64,63,64,64,43,65,-1
Ricard Artero Ruiz,Ricard Artero,CAM++,Girona FC,Spain,LALIGA EA SPORTS,64,68,60,61,65,57,58,-1
Mauricio Asenjo,Asenjo,ST++,Ind. Rivadavia,Argentina,LPF,64,58,65,39,64,34,68,-1
Josh Atencio,Atencio,CDM++,Sounders FC,United States,MLS,64,64,46,52,54,66,74,-1
Brandon Austin,Austin,GK++,Spurs,England,Premier League,64,69,63,55,62,41,64,-1
Jorge Filipe Avelino Teixeira,Jorge Teixeira,CB++,AVS Futebol SAD,Portugal,Liga Portugal,64,32,41,57,44,64,69,-1
Mahamadou Ba,Ba,CDM++,Adana Demirspor,Mali,Trendyol Süper Lig,64,71,55,56,63,61,63,-1
Juraj Badelj,Badelj,CB++,Univ. Craiova,Croatia,SUPERLIGA,64,70,27,40,45,62,71,-1
Bilal Bafdili,Bafdili,CAM++,KV Mechelen,Belgium,1A Pro League,64,73,55,61,71,39,41,-1
Owen Bailey,Bailey,CDM++,Doncaster,England,EFL League Two,64,61,41,56,55,60,78,-1
Gali Balanta,Balanta,GK++,Deportes Tolima,Colombia,Sudamericana,64,64,67,61,65,40,61,-1
Agustín Baldi,Baldi,CDM++,Belgrano,Argentina,Sudamericana,64,53,54,58,62,63,63,-1
Jack Baldwin,Baldwin,CB++,Northampton,England,EFL League One,64,57,40,51,55,63,71,-1
Samuel Ballet,Ballet,RM++,Como,Switzerland,Serie A TIM,64,78,60,55,65,22,72,-1
Samuel Bamba,Bamba,LM++,VfL Bochum,Germany,Bundesliga,64,80,50,57,69,24,44,-1
Nahuel Banegas,Banegas,LB++,Tigre,Argentina,LPF,64,68,44,53,55,62,69,-1
Jaydon Banel,Banel,LW++,Ajax,Netherlands,Eredivisie,64,79,56,56,67,29,48,-1
Nir Bardea,Bardea,CB++,Sepsi OSK,Israel,SUPERLIGA,64,56,35,46,44,64,72,-1
Gabriel Barès,Barès,CM++,Montpellier,Switzerland,Ligue 1 Uber Eats,64,60,49,64,63,60,64,-1
Óscar Barreto,Barreto,CM++,UCV,Colombia,Sudamericana,64,69,59,63,68,47,56,-1
Hamza Barry,Barry,CM++,Vejle Boldklub,Gambia,3F Superliga,64,62,57,61,64,58,62,-1
Jan-Christoph Bartels,Bartels,GK++,SV Waldhof,Germany,3. Liga,64,66,63,61,68,38,65,-1
Ethan Bartlow,Bartlow,CB++,Houston Dynamo,United States,MLS,64,62,34,39,45,64,71,-1
