Nombre,Alias,Posición,Club,Nación,Liga,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Precio
Juan Camilo Hernández Suárez,Cucho Hernández,ST++,Columbus Crew,Colombia,MLS,78,83,77,73,78,42,77,10335
Rasmus Højlund,Højlund,ST++,Manchester Utd,Denmark,Premier League,78,85,77,59,74,33,84,10335
Junya Ito,Ito,RM++,Stade de Reims,Japan,Ligue 1 Uber Eats,78,87,69,74,79,58,68,10335
Brennan Johnson,Johnson,RM++,Spurs,Wales,Premier League,78,89,74,72,78,43,59,10335
Pierre Kalulu,Kalulu,CB++,Juventus,France,Serie A TIM,78,78,50,68,69,79,74,10335
Matheus Luiz Nunes,Matheus Nunes,CM++,Manchester City,Portugal,Premier League,78,83,71,74,81,73,76,11130
Noni Madueke,Madueke,RM++,Chelsea,England,Premier League,78,90,72,72,82,38,67,10335
Weston McKennie,McKennie,CM++,Juventus,United States,Serie A TIM,78,76,73,77,78,79,80,11130
Luis Muriel,Muriel,ST++,Orlando City,Colombia,MLS,78,85,78,73,82,29,67,10335
Marcos Nascimento Teixeira,Marcão,CB++,Sevilla FC,Brazil,LALIGA EA SPORTS,78,63,36,60,70,78,85,9540
Victor Nelsson,Nelsson,CB++,Galatasaray,Denmark,Trendyol Süper Lig,78,63,43,60,67,80,84,9540
M'Bala Nzola,Nzola,ST++,RC Lens,Angola,Ligue 1 Uber Eats,78,88,74,60,75,29,82,10335
Noah Okafor,Okafor,ST++,Milano FC,Switzerland,Serie A TIM,78,88,77,72,83,31,73,10335
Willian Pacho,Pacho,CB++,Paris SG,Ecuador,Ligue 1 Uber Eats,78,79,32,58,61,79,79,9540
Julian Quiñones,Quiñones,ST++,Al Qadisiyah,Mexico,ROSHN Saudi League,78,88,78,70,78,36,83,10335
Matheus Reis de Lima,Matheus Reis,CB++,Sporting CP,Brazil,Liga Portugal,78,77,55,70,77,78,83,10335
Thierry Rendall Correia,Thierry Correia,RB++,Valencia CF,Portugal,LALIGA EA SPORTS,78,92,50,70,77,72,71,10335
Sergio Romero,Romero,GK++,Boca Juniors,Argentina,Sudamericana,78,79,75,70,81,46,77,10335
Carlos Soler Barragán,Carlos Soler,CM++,Paris SG,Spain,Ligue 1 Uber Eats,78,75,75,79,78,70,71,10335
Djibril Sow,Sow,CM++,Sevilla FC,Switzerland,LALIGA EA SPORTS,78,79,69,75,77,75,78,11130
Nicolás Tagliafico,Tagliafico,LB++,OL,Argentina,Ligue 1 Uber Eats,78,76,56,70,75,76,79,10335
Teddy Teuma,Teuma,CM++,Stade de Reims,Malta,Ligue 1 Uber Eats,78,67,78,79,77,72,76,10335
Jordan Teze,Teze,RB++,AS Monaco,Netherlands,Ligue 1 Uber Eats,78,78,49,70,68,77,78,10335
Anatoliy Trubin,Trubin,GK++,SL Benfica,Ukraine,Liga Portugal,78,72,76,77,82,45,84,10335
Saud Abdulhamid,Abdulhamid,RB++,Al Hilal,Saudi Arabia,ROSHN Saudi League,78,92,46,67,72,71,77,10335
Joseph Aidoo,Aidoo,CB++,RC Celta,Ghana,LALIGA EA SPORTS,78,75,27,47,50,77,88,9540
Maximilian Beier,Beier,ST++,Borussia Dortmund,Germany,Bundesliga,78,89,79,65,79,26,60,9540
Carlos Soler Barragán,Carlos Soler,CM++,West Ham,Spain,Premier League,78,75,75,79,78,70,71,10335
Saud Abdulhamid,Abdulhamid,RB++,AS Roma,Saudi Arabia,Serie A TIM,78,92,46,67,72,71,77,10335
Sensi,Sensi,CM++,Monza,Italy,Serie A TIM,78,69,62,83,82,65,51,10335
Bustos,Bustos,RB++,River Plate,Argentina,Libertadores,78,85,65,74,77,71,78,11130
Joseph Aidoo,Aidoo,CB++,R. Valladolid CF,Ghana,LALIGA EA SPORTS,78,75,27,47,50,77,88,9540
Maxence Caqueret,Caqueret,CM++,Como,France,Serie A TIM,78,75,62,75,79,75,73,10335
Kyogo Furuhashi,Furuhashi,ST++,Celtic,Japan,cinch Prem,77,84,78,67,75,49,65,8190
Cameron Carter-Vickers,Carter-Vickers,CB++,Celtic,United States,cinch Prem,77,80,33,59,70,75,84,8190
Jack Butland,Butland,GK++,Rangers,England,cinch Prem,77,78,75,74,77,52,76,8190
Yann Aurel Bisseck,Bisseck,CB++,Lombardia FC,Germany,Serie A TIM,77,75,54,63,70,76,83,8190
Gedson Carvalho Fernandes,Gedson Fernandes,CM++,Beşiktaş,Portugal,Trendyol Süper Lig,77,80,73,74,80,75,81,8820
Paulo Díaz,Díaz,CB++,River Plate,Chile,Libertadores,77,73,57,70,71,76,79,8190
Antony Matheus dos Santos,Antony,RM++,Manchester Utd,Brazil,Premier League,77,82,70,72,82,43,72,8190
Georges Mikautadze,Mikautadze,ST++,OL,Georgia,Ligue 1 Uber Eats,77,81,78,72,80,40,71,8190
Vanja Milinković-Savić,Milinković-Savić,GK++,Torino,Serbia,Serie A TIM,77,81,76,84,77,43,77,8190
Terem Moffi,Moffi,ST++,OGC Nice,Nigeria,Ligue 1 Uber Eats,77,91,77,54,72,26,77,7560
Johan Mojica,Mojica,LB++,RCD Mallorca,Colombia,LALIGA EA SPORTS,77,88,65,73,72,72,70,8190
Endrick Felipe Moreira de Sousa,Endrick,ST++,Real Madrid,Brazil,LALIGA EA SPORTS,77,89,76,61,78,30,64,7560
Marcelino Moreno,Moreno,LM++,Lanús,Argentina,Sudamericana,77,87,70,72,81,53,61,8190
Mykhailo Mudryk,Mudryk,LM++,Chelsea,Ukraine,Premier League,77,92,72,72,80,38,63,8190
Georges-Kévin Nkoudou,Nkoudou,LM++,Damac FC,Cameroon,ROSHN Saudi League,77,93,76,70,79,34,61,8190
Felix Nmecha,Nmecha,CM++,Borussia Dortmund,Germany,Bundesliga,77,80,69,71,80,75,81,8820
Orbelín Pineda,Pineda,CAM++,AEK Athens,Mexico,Hellas Liga,77,81,74,72,81,65,66,8190
Javier Puado Díaz,Puado,LM++,RCD Espanyol,Spain,LALIGA EA SPORTS,77,84,76,69,76,51,75,8190
Jonathan Rodríguez,Rodríguez,ST++,Portland Timbers-Thorns,Uruguay,MLS,77,87,77,65,79,38,76,8190
Jeremiah St. Juste,St. Juste,CB++,Sporting CP,Netherlands,Liga Portugal,77,93,58,66,77,78,73,8190
Anton Stach,Stach,CM++,TSG Hoffenheim,Germany,Bundesliga,77,73,68,74,72,77,80,8190
Nicolae Stanciu,Stanciu,CM++,Damac FC,Romania,ROSHN Saudi League,77,76,73,79,79,62,70,8190
Josip Šutalo,Šutalo,CB++,Ajax,Croatia,Eredivisie,77,80,32,61,71,77,77,7560
Mathys Tel,Tel,ST++,FC Bayern München,France,Bundesliga,77,86,80,64,77,29,64,8190
Malik Tillman,Tillman,CAM++,PSV,United States,Eredivisie,77,80,68,72,80,62,72,8190
Armindo Tué Na Bangna,Bruma,LM++,SC Braga,Portugal,Liga Portugal,77,89,73,69,82,32,60,8190
Elye Wahi,Wahi,ST++,OM,France,Ligue 1 Uber Eats,77,84,79,67,79,31,67,8190
Anssumane Fati,Ansu Fati,CAM++,FC Barcelona,Spain,LALIGA EA SPORTS,77,89,75,72,81,30,53,8190
Angel Gomes,Gomes,CAM++,LOSC Lille,England,Ligue 1 Uber Eats,77,76,70,75,79,72,69,8190
Mert Günok,Günok,GK++,Beşiktaş,Türkiye,Trendyol Süper Lig,77,74,76,75,77,56,78,8190
Rico Henry,Henry,LB++,Brentford,England,Premier League,77,87,41,62,75,75,71,8190
Justin Kluivert,Kluivert,CAM++,AFC Bournemouth,Netherlands,Premier League,77,88,75,73,81,38,65,8190
Renato Júnior Luz Sanches,Renato Sanches,CM++,SL Benfica,Portugal,Liga Portugal,77,77,70,77,80,71,78,8820
Darwin Machís,Machís,LM++,R. Valladolid CF,Venezuela,LALIGA EA SPORTS,77,86,76,72,82,38,67,8190
Antony Matheus dos Santos,Antony,RM++,Real Betis,Brazil,LALIGA EA SPORTS,77,82,70,72,82,43,72,8190
Kyogo Furuhashi,Furuhashi,ST++,Stade Rennais FC,Japan,Ligue 1 Uber Eats,77,84,78,67,75,49,65,8190
Elye Wahi,Wahi,ST++,Frankfurt,France,Bundesliga,77,84,79,67,79,31,67,8190
Oumar Solet,Solet,CB++,RB Salzburg,France,Ö. Bundesliga,76,79,43,59,67,75,85,6045
Oscar Gloukh,Gloukh,CAM++,RB Salzburg,Israel,Ö. Bundesliga,76,83,70,71,82,36,48,5580
Maxence Lacroix,Lacroix,CB++,VfL Wolfsburg,France,Bundesliga,76,88,41,55,67,76,77,6045
Alban Lafont,Lafont,GK++,FC Nantes,France,Ligue 1 Uber Eats,76,75,71,69,81,47,76,6045
Deiver Machado,Machado,LB++,RC Lens,Colombia,Ligue 1 Uber Eats,76,84,69,71,76,70,76,6045
Mika Mármol Medina,Mika Mármol,CB++,UD Las Palmas,Spain,LALIGA EA SPORTS,76,80,38,67,73,76,74,6045
Mykola Matviienko,Matviienko,CB++,Shakhtar Donetsk,Ukraine,Ukrayina Liha,76,77,55,69,69,77,75,6045
Miguel Ángel Merentiel,Merentiel,ST++,Boca Juniors,Uruguay,Sudamericana,76,77,75,56,73,37,77,5580
Harold Moukoudi,Moukoudi,CB++,AEK Athens,Cameroon,Hellas Liga,76,49,35,52,54,76,86,5580
Bright Osayi-Samuel,Osayi-Samuel,RB++,Fenerbahçe,Nigeria,Trendyol Süper Lig,76,93,58,63,78,68,82,6045
Eduardo Filipe Quaresma,Eduardo Quaresma,CB++,Sporting CP,Portugal,Liga Portugal,76,78,36,64,74,76,74,6045
Luis Advíncula,Advíncula,RB++,Boca Juniors,Peru,Sudamericana,76,90,69,70,74,69,81,6510
Gabriel Arias,Arias,GK++,Racing Club,Chile,Sudamericana,76,76,72,72,76,45,75,6045
Federico Baschirotto,Baschirotto,CB++,Lecce,Italy,Serie A TIM,76,70,53,60,57,75,86,6045
Calvin Bassey,Bassey,CB++,Fulham,Nigeria,Premier League,76,82,44,62,67,74,86,6045
Sheraldo Becker,Becker,ST++,Real Sociedad,Suriname,LALIGA EA SPORTS,76,93,74,70,78,35,69,6045
Miguel Borja,Borja,ST++,River Plate,Colombia,Libertadores,76,77,76,66,71,41,82,6045
Georgiy Bushchan,Bushchan,GK++,Dynamo Kyiv,Ukraine,Ukrayina Liha,76,77,68,81,79,30,75,6045
Enzo Díaz,Díaz,LB++,River Plate,Argentina,Libertadores,76,75,62,71,74,74,80,6045
Chidera Ejuke,Ejuke,LM++,Sevilla FC,Nigeria,LALIGA EA SPORTS,76,90,68,70,80,37,62,6045
Hugo Ekitike,Ekitike,ST++,Frankfurt,France,Bundesliga,76,84,75,61,77,25,67,5580
Tiago Emanuel Embaló Djaló,Tiago Djaló,CB++,Juventus,Portugal,Serie A TIM,76,80,42,61,64,76,75,5580
Adrià Giner Pedrosa,Adrià Pedrosa,LB++,Sevilla FC,Spain,LALIGA EA SPORTS,76,90,60,69,78,69,73,6045
Tote António Gomes,Toti,CB++,Wolves,Portugal,Premier League,76,79,47,65,66,76,76,6045
Vitor Hugo Roque Ferreira,Vitor Roque,ST++,Real Betis,Brazil,LALIGA EA SPORTS,76,85,79,59,80,20,64,5580
Aitor Ruibal García,Aitor Ruibal,RB++,Real Betis,Spain,LALIGA EA SPORTS,76,84,74,70,75,72,68,6045
Fashion Sakala,Sakala,ST++,Al Fayha,Zambia,ROSHN Saudi League,76,91,76,63,75,32,66,6045
Moses Simon,Simon,LM++,FC Nantes,Nigeria,Ligue 1 Uber Eats,76,89,69,70,80,33,61,6045
Willian Souza Arão da Silva,Willian Arão,CDM++,Panathinaikos,Brazil,Hellas Liga,76,67,62,67,68,76,82,6045
José Alejandro Suárez Suárez,Alex Suárez,CB++,UD Las Palmas,Spain,LALIGA EA SPORTS,76,75,36,62,63,76,77,5580
Crysencio Summerville,Summerville,LM++,West Ham,Netherlands,Premier League,76,91,71,67,79,35,60,6045
Maxence Lacroix,Lacroix,CB++,Crystal Palace,France,Premier League,76,88,41,55,67,76,77,6045
Tiago Emanuel Embaló Djaló,Tiago Djaló,CB++,FC Porto,Portugal,Liga Portugal,76,80,42,61,64,76,75,5580
dos Santos Patrício,Rui Patrício,GK++,Bergamo Calcio,Portugal,Serie A TIM,76,78,76,77,75,55,74,6045
Saldanha Marinho,Matheus Saldanha,ST++,Ferencvárosi TC,Brazil,Magyar Liga,76,80,77,52,77,21,73,5580
Joseph Paintsil,Paintsil,RM++,LA Galaxy,Ghana,MLS,75,90,70,68,78,33,73,3900
Jawad El Yamiq,El Yamiq,CB++,Al Wehda,Morocco,ROSHN Saudi League,75,86,50,53,63,75,80,3900
Ben Godfrey,Godfrey,CB++,Bergamo Calcio,England,Serie A TIM,75,81,44,61,61,74,76,3600
Marco Grüll,Grüll,LM++,SV Werder Bremen,Austria,Bundesliga,75,93,73,67,74,36,72,3900
Daniel James,James,RM++,Leeds United,Wales,EFL Championship,75,93,70,66,74,46,66,3900
Derrick Köhn,Köhn,LB++,Galatasaray,Germany,Trendyol Süper Lig,75,87,68,71,76,69,75,3900
Dominik Kohr,Kohr,CB++,1. FSV Mainz 05,Germany,Bundesliga,75,80,63,60,70,74,80,3900
Jamaal Lascelles,Lascelles,CB++,Newcastle Utd,England,Premier League,75,40,35,51,50,76,78,3600
Mohamed Amoura,Amoura,ST++,VfL Wolfsburg,Algeria,Bundesliga,75,93,77,62,77,46,55,3900
Jamie Gittens,Gittens,LM++,Borussia Dortmund,England,Bundesliga,75,90,66,62,82,26,55,3600
Rayan Cherki,Cherki,CAM++,OL,France,Ligue 1 Uber Eats,75,68,67,74,84,21,61,3600
Saúl Basilio Coco Bassey Oubiña,Saúl Coco,CB++,Torino,Equatorial Guinea,Serie A TIM,75,85,56,58,60,76,78,3900
Eric Curbelo de la Fe,Eric Curbelo,CB++,R. Sporting,Spain,LALIGA HYPERMOTION,75,84,38,66,67,75,81,3900
Krépin Diatta,Diatta,RM++,AS Monaco,Senegal,Ligue 1 Uber Eats,75,89,69,66,78,50,67,3900
Douglas Augusto Soares Gomes,Douglas Augusto,CM++,FC Nantes,Brazil,Ligue 1 Uber Eats,75,72,69,70,72,73,80,3900
Adama Traoré Diarra,Adama Traoré,RM++,Fulham,Spain,Premier League,75,93,65,64,81,37,80,3900
Josha Vagnoman,Vagnoman,RB++,VfB Stuttgart,Germany,Bundesliga,75,87,61,69,73,70,81,3900
Dennis Man,Man,RM++,Parma,Romania,Serie A TIM,75,92,72,69,77,45,73,3900
Yunus Musah,Musah,CM++,Milano FC,United States,Serie A TIM,75,88,69,71,81,71,82,4200
João Pedro Neves Filipe,Jota,LM++,Al Ittihad,Portugal,ROSHN Saudi League,75,86,70,70,81,37,59,3900
Henry Onyekuru,Onyekuru,LM++,Al Fayha,Nigeria,ROSHN Saudi League,75,92,74,65,77,35,60,3900
Jayden Oosterwolde,Oosterwolde,LB++,Fenerbahçe,Netherlands,Trendyol Süper Lig,75,89,42,61,72,72,80,3900
Francisco Ortega,Ortega,LB++,Olympiacos FC,Argentina,Hellas Liga,75,86,58,72,78,67,78,3900
Zakaria Aboukhlal,Aboukhlal,RM++,Toulouse FC,Morocco,Ligue 1 Uber Eats,75,84,72,69,75,41,75,3900
Ola Aina,Aina,LB++,Nott'm Forest,Nigeria,Premier League,75,89,60,69,74,70,74,3900
Musa Al Tamari,Al Tamari,RM++,Montpellier,Jordan,Ligue 1 Uber Eats,75,89,69,67,80,38,58,3900
Oberdan Alionço de Lima,Oberdan,CDM++,Pohang Steelers,Brazil,K League 1,75,82,63,67,73,70,76,3900
João Pedro Neves Filipe,Jota,LM++,Stade Rennais FC,Portugal,Ligue 1 Uber Eats,75,86,70,70,81,37,59,3900
Derrick Köhn,Köhn,LB++,SV Werder Bremen,Germany,Bundesliga,75,87,68,71,76,69,75,3900
Ochoa,Ochoa,GK++,AVS Futebol SAD,Mexico,Liga Portugal,75,76,69,66,77,50,78,3900
Trindade,André,CDM++,Wolves,Brazil,Premier League,75,51,52,69,69,72,83,3600
João Pedro Neves Filipe,Jota,LM++,Celtic,Portugal,cinch Prem,75,86,70,70,81,37,59,3900
