Nombre,Alias,Posición,Club,Nación,Liga,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Precio
Gonzalo Torres,Torres,ST++,Godoy Cruz,Argentina,LPF,61,63,62,51,64,30,56,-1
David Toshevski,Toshevski,ST++,Austria Klagenfurt,North Macedonia,Ö. Bundesliga,61,57,61,39,54,26,64,-1
Samson Tovide,Tovide,ST++,Colchester,England,EFL League Two,61,82,58,51,62,40,79,-1
Mai Traore,Traore,ST++,Fredrikstad FK,Guinea,Eliteserien,61,76,58,45,59,19,61,-1
Daniel Trejo,Trejo,LM++,Korona Kielce,Mexico,PKO BP Ekstraklasa,61,66,57,56,67,31,49,-1
Ryan Trevitt,Trevitt,CM++,Brentford,England,Premier League,61,62,58,60,65,48,61,-1
Tein Troost,Troost,GK++,NAC Breda,Netherlands,Eredivisie,61,62,61,60,62,33,56,-1
Rooney Troya,Troya,CDM++,U. Católica,Ecuador,Sudamericana,61,68,57,61,61,56,63,-1
Niko Tsakiris,Tsakiris,CAM++,SJ Earthquakes,United States,MLS,61,68,40,56,68,44,51,-1
Viktor Tsukanov,Tsukanov,CM++,Shakhtar Donetsk,Ukraine,Ukrayina Liha,61,64,58,57,61,54,54,-1
Fofin Turay,Turay,LM++,FC Groningen,Netherlands,Eredivisie,61,79,52,53,65,24,58,-1
Luke Turner,Turner,CB++,St. Pats,Republic of Ireland,SSE Airtricity PD,61,53,28,41,41,61,71,-1
Denys Tvardovskyi,Tvardovskyi,GK++,Shakhtar Donetsk,Ukraine,Ukrayina Liha,61,60,57,61,61,41,59,-1
Harry Tyrer,Tyrer,GK++,Everton,England,Premier League,61,60,58,59,61,16,61,-1
Tariq Uwakwe,Uwakwe,LB++,Swindon Town,England,EFL League Two,61,72,50,56,57,55,62,-1
Javier Uzeda,Uzeda,CAM++,Bolívar,Bolivia,Libertadores,61,80,53,57,63,47,54,-1
Tim van de Loo,van de Loo,CDM++,RKC Waalwijk,Netherlands,Eredivisie,61,66,46,58,58,58,59,-1
Sebastián Vargas,Vargas,LM++,Club Nacional,Paraguay,Sudamericana,61,72,40,57,63,58,48,-1
Ronald Vega,Vega,CB++,ADT,Peru,Sudamericana,61,63,24,32,36,62,66,-1
Antonio Vergara,Vergara,CAM++,Reggiana,Italy,Serie BKT,61,49,58,59,66,35,51,-1
Charles Vernam,Vernam,LM++,Grimsby Town,England,EFL League Two,61,83,54,56,64,31,53,-1
Marc Vidal Girona,Marc Vidal,GK++,RC Celta,Spain,LALIGA EA SPORTS,61,63,63,66,62,30,55,-1
Kauã Morais Vieira dos Santos,Kauã Santos,GK++,Frankfurt,Brazil,Bundesliga,61,64,60,55,64,30,57,-1
Rodrigo Villalba,Villalba,RM++,Libertad,Paraguay,Libertadores,61,76,48,55,61,42,59,-1
Dušan Kuciak,Kuciak,GK++,Raków,Slovakia,PKO BP Ekstraklasa,61,61,60,54,62,37,63,-1
Julian Kügel,Kügel,ST++,Unterhaching,Germany,3. Liga,61,67,57,45,53,25,70,-1
Emir Kuhinja,Kuhinja,ST++,1. FC Magdeburg,Germany,Bundesliga 2,61,76,61,50,59,35,59,-1
Michal Kukucka,Kukucka,GK++,1. FC Nürnberg,Slovakia,Bundesliga 2,61,61,64,57,61,44,62,-1
Nishu Kumar,Kumar,LB++,East Bengal,India,Hero ISL,61,78,48,53,52,55,64,-1
Alou Kuol,Kuol,ST++,Central Coast,Australia,A-League,61,77,58,45,56,31,71,-1
Sigurd Kvile,Kvile,CB++,Fredrikstad FK,Norway,Eliteserien,61,67,29,42,51,60,68,-1
Han Jin Kweon,Kweon Han Jin,CB++,Incheon United,Korea Republic,K League 1,61,34,39,47,50,60,65,-1
Samir Lagsir,Lagsir,LM++,PEC Zwolle,Netherlands,Eredivisie,61,81,54,53,68,44,56,-1
Charlie Lakin,Lakin,CM++,Walsall,England,EFL League Two,61,70,58,62,63,59,59,-1
George Lapslie,Lapslie,CAM++,Gillingham,England,EFL League Two,61,63,59,59,63,56,65,-1
Victor Larsson,Larsson,CB++,IFK Värnamo,Sweden,Allsvenskan,61,67,45,55,60,60,71,-1
Ian Lawlor,Lawlor,GK++,Doncaster,Republic of Ireland,EFL League Two,61,62,58,59,62,42,60,-1
Nico Lawrence,Lawrence,CB++,MK Dons,England,EFL League Two,61,63,31,49,53,59,67,-1
Darragh Leahy,Leahy,CB++,Waterford,Republic of Ireland,SSE Airtricity PD,61,65,50,57,57,59,70,-1
Ji Sol Lee,Lee Ji Sol,CB++,Gangwon FC,Korea Republic,K League 1,61,62,39,41,42,58,74,-1
Sang Min Lee,Lee Sang min,RM++,Daejeon Citizen,Korea Republic,K League 1,61,80,50,47,64,43,58,-1
Frank Lehmann,Lehmann,GK++,SV Elversberg,Germany,Bundesliga 2,61,63,62,65,60,33,57,-1
David Lelle,Lelle,CB++,B. Dortmund II,Germany,3. Liga,61,54,32,39,46,63,60,-1
Tiago Leonço,Leonço,ST++,SZ Peng City,Brazil,CSL,61,62,63,41,54,24,61,-1
Adam Lewis,Lewis,LB++,Morecambe,England,EFL League Two,61,70,38,55,61,55,59,-1
Yang Li,Li Yang,CB++,Rongcheng FC,China PR,CSL,61,55,26,38,44,61,72,-1
Shenglong Li,Li Shenglong,ST++,Shanghai Port,China PR,CSL,61,80,58,54,58,43,69,-1
Jonas Lietaert,Lietaert,CB++,Cercle Brugge,Belgium,1A Pro League,61,56,26,49,47,63,55,-1
Jonas Lindberg,Lindberg,ST++,GAIS,Sweden,Allsvenskan,61,56,60,61,63,43,65,-1
Elliott List,List,ST++,Stevenage,England,EFL League One,61,89,61,51,63,28,58,-1
Ryan Loft,Loft,ST++,Cambridge Utd,England,EFL League One,61,58,60,48,57,30,76,-1
Rosaire Longelo,Longelo,LB++,Swindon Town,England,EFL League Two,61,82,51,55,63,53,57,-1
Kacper Lopata,Lopata,CB++,Barnsley,Poland,EFL League One,61,56,27,39,37,60,71,-1
Ali Loune,Loune,CDM++,FC Erzgebirge Aue,Germany,3. Liga,61,58,48,57,61,58,65,-1
Kamil Lukoszek,Lukoszek,LM++,Górnik Zabrze,Poland,PKO BP Ekstraklasa,61,73,54,52,63,27,51,-1
Loïc Lüthi,Lüthi,CB++,FC Winterthur,Switzerland,CSSL,61,57,30,41,44,61,67,-1
Facundo Machado,Machado,GK++,Nacional,Uruguay,Libertadores,61,62,60,61,62,26,62,-1
Cammy MacPherson,MacPherson,CM++,St. Johnstone,Scotland,cinch Prem,61,68,57,61,62,58,68,-1
Jakub Madrzyk,Madrzyk,GK++,Stal Mielec,Poland,PKO BP Ekstraklasa,61,65,60,58,61,33,59,-1
Théo Magnin,Magnin,RB++,Servette FC,Switzerland,CSSL,61,63,35,48,60,58,51,-1
Connor Malley,Malley,CM++,Sligo Rovers,England,SSE Airtricity PD,61,59,58,60,60,55,65,-1
Andrei Mărginean,Mărginean,CM++,FC Dinamo 1948,Romania,SUPERLIGA,61,59,58,61,66,50,60,-1
Luka Marić,Marić,GK++,TSV Hartberg,Austria,Ö. Bundesliga,61,60,57,56,64,26,62,-1
Darragh Markey,Markey,CAM++,Drogheda United,Republic of Ireland,SSE Airtricity PD,61,69,48,57,67,40,49,-1
George Marks,Marks,GK++,Charlotte FC,United States,MLS,61,62,64,64,61,27,63,-1
Jahkeele Marshall-Rutty,Marshall-Rutty,RB++,CF Montréal,Canada,MLS,61,81,51,55,69,52,41,-1
Laureano Martínez,Martínez,GK++,Talleres,Argentina,Libertadores,61,63,62,59,64,23,61,-1
Mateusz Marzec,Marzec,RM++,GKS Katowice,Poland,PKO BP Ekstraklasa,61,76,56,56,63,25,46,-1
Pau Mascaró Ruiz,Pau Mascaró,ST++,RCD Mallorca,Spain,LALIGA EA SPORTS,61,74,63,45,59,24,60,-1
Boipelo Mashigo,Mashigo,LM++,Unterhaching,South Africa,3. Liga,61,78,47,55,65,28,43,-1
Ulrik Mathisen,Mathisen,RW++,SK Brann,Norway,Eliteserien,61,71,53,59,65,53,55,-1
Noah Mawene,Mawene,CM++,Preston,England,EFL Championship,61,65,54,58,64,55,59,-1
James Maxwell,Maxwell,LB++,Doncaster,Scotland,EFL League Two,61,71,29,49,60,57,64,-1
Leandro Maygua,Maygua,CAM++,Real Tomayapo,Bolivia,Sudamericana,61,65,52,60,63,46,44,-1
Adam Mayor,Mayor,LM++,Millwall,England,EFL Championship,61,76,56,51,67,35,53,-1
Derek Mazou-Sacko,Mazou-Sacko,CM++,Rodez AF,France,Ligue 2 BKT,61,66,46,57,63,56,62,-1
Conor McCormack,McCormack,CDM++,Galway United,Republic of Ireland,SSE Airtricity PD,61,48,54,57,56,59,63,-1
Luke McCormick,McCormick,CM++,Bristol Rovers,England,EFL League One,61,72,56,61,63,54,64,-1
Shane McEleney,McEleney,CB++,Derry City,Republic of Ireland,SSE Airtricity PD,61,32,33,49,44,58,72,-1
Robbie McKenzie,McKenzie,RB++,Gillingham,England,EFL League Two,61,67,47,54,54,57,71,-1
Rory McKenzie,McKenzie,LM++,Kilmarnock,Scotland,cinch Prem,61,74,53,56,64,50,63,-1
Jack McMillan,McMillan,RB++,Exeter City,Scotland,EFL League One,61,67,35,50,56,58,67,-1
Josh McPake,McPake,LM++,St. Johnstone,Scotland,cinch Prem,61,81,53,54,64,25,48,-1
Michael Mellon,Mellon,ST++,Stockport,Scotland,EFL League One,61,71,60,48,60,26,65,-1
Bissenty Mendy,Mendy,CB++,Red Star FC,Senegal,Ligue 2 BKT,61,63,27,43,45,61,66,-1
Metehan Mert,Mert,CB++,Konyaspor,Türkiye,Trendyol Süper Lig,61,57,29,34,37,65,65,-1
Bastien Meupiyou,Meupiyou,CB++,FC Nantes,France,Ligue 1 Uber Eats,61,58,33,43,43,62,62,-1
Felix Meyer,Meyer,LB++,Aleman. Aachen,Germany,3. Liga,61,72,38,56,54,57,68,-1
Tim Meyer,Meyer,CM++,Grasshopper Club,Switzerland,CSSL,61,71,51,58,65,58,62,-1
Peter Michael,Michael,ST++,CFR 1907 Cluj,Nigeria,SUPERLIGA,61,70,58,46,59,35,69,-1
Tony Miettinen,Miettinen,CB++,Odds BK,Finland,Eliteserien,61,60,34,43,48,62,61,-1
Luca Mihai,Mihai,CM++,Politehnica Iași,Romania,SUPERLIGA,61,70,50,59,62,57,64,-1
Václav Míka,Míka,CB++,Viktoria Plzeň,Czechia,Česká Liga,61,60,23,38,45,60,71,-1
Mateja Milovanović,Milovanović,CB++,sc Heerenveen,Serbia,Eredivisie,61,65,34,48,56,62,64,-1
Gyeong Hyeon Min,Min Gyeong Hyeon,LB++,Incheon United,Korea Republic,K League 1,61,75,33,44,58,55,68,-1
Jay Mingi,Mingi,CM++,Stockport,England,EFL League One,61,72,51,58,66,58,67,-1
Danilo Mitrović,Mitrović,CB++,Blau-Weiss Linz,Serbia,Ö. Bundesliga,61,63,45,51,52,66,60,-1
Nikolaj Moller,Moller,ST++,Strømsgodset IF,Sweden,Eliteserien,61,56,62,44,60,29,63,-1
Víctor Moreno Alcalá,Víctor Moreno,RM++,Villarreal CF,Spain,LALIGA EA SPORTS,61,63,62,57,63,31,44,-1
Nathan Moriah-Welsh,Moriah-Welsh,CM++,Hibernian,Guyana,cinch Prem,61,69,54,59,66,53,63,-1
Glenn Morris,Morris,GK++,Gillingham,England,EFL League Two,61,60,59,57,62,31,63,-1
Malik Mothersille,Mothersille,ST++,Peterborough,England,EFL League One,61,73,60,53,63,28,59,-1
Piotr Mroziński,Mroziński,RB++,Puszcza,Poland,PKO BP Ekstraklasa,61,59,43,54,55,59,72,-1
Jack Muldoon,Muldoon,ST++,Harrogate Town,England,EFL League Two,61,74,60,52,62,23,64,-1
Danny Mullen,Mullen,ST++,Derry City,Scotland,SSE Airtricity PD,61,70,61,49,60,41,59,-1
Jordan Murray,Murray,ST++,Jamshedpur FC,Australia,Hero ISL,61,60,60,46,60,18,65,-1
Francisco Mwepu,Mwepu,ST++,Cádiz CF,Zambia,LALIGA HYPERMOTION,61,79,62,42,63,23,51,-1
Suheyel Najar,Najar,RM++,Viktoria Köln,Germany,3. Liga,61,81,54,54,63,27,59,-1
Ramy Najjarine,Najjarine,LM++,Western United,Australia,A-League,61,76,47,56,67,38,46,-1
Hampus Näsström,Näsström,CDM++,IFK Värnamo,Sweden,Allsvenskan,61,45,36,50,48,59,74,-1
Jefferson Nazareno,Nazareno,CB++,Delfín S.C.,Ecuador,Sudamericana,61,63,32,41,49,63,66,-1
Petru Neagu,Neagu,LW++,FC Dinamo 1948,Moldova,SUPERLIGA,61,67,61,58,62,24,57,-1
Christoph Nicht,Nicht,GK++,Grazer AK,Austria,Ö. Bundesliga,61,60,63,56,60,23,61,-1
Aleksander D. Nilsson,Nilsson,CM++,Sandefjord,Sweden,Eliteserien,61,66,52,56,62,52,58,-1
Momodou Lion Njie,Njie,CB++,KFUM-Kameratene,Norway,Eliteserien,61,63,30,41,48,57,78,-1
Yonis Njoh,Njoh,ST++,Pau FC,France,Ligue 2 BKT,61,63,61,49,59,17,53,-1
Dan Nlundulu,Nlundulu,ST++,Bolton,England,EFL League One,61,68,59,46,59,21,68,-1
Vinícius Nogueira,Vinícius Nogueira,LB++,Halmstads BK,Brazil,Allsvenskan,61,71,47,54,59,53,68,-1
Luke Norris,Norris,ST++,Tranmere Rovers,England,EFL League Two,61,55,61,50,59,25,73,-1
Amin Nouri,Nouri,RB++,KFUM-Kameratene,Norway,Eliteserien,61,53,48,55,62,59,67,-1
Clinton Nsiala,Nsiala,CB++,Rangers,France,cinch Prem,61,62,30,41,52,60,68,-1
Tsiki Ntsabeleng,Ntsabeleng,CM++,FC Dallas,South Africa,MLS,61,72,59,62,67,51,60,-1
Trey Nyoni,Nyoni,CM++,Liverpool,England,Premier League,61,67,52,58,67,50,51,-1
Gatlin O'Donkor,O'Donkor,ST++,Oxford United,England,EFL Championship,61,73,60,47,62,31,68,-1
Kieran O'Hara,O'Hara,GK++,Kilmarnock,Republic of Ireland,cinch Prem,61,62,58,58,62,46,60,-1
Richard Odada,Odada,CDM++,Dundee United,Kenya,cinch Prem,61,57,46,54,58,59,65,-1
Emil Ødegaard,Ødegaard,GK++,KFUM-Kameratene,Norway,Eliteserien,61,61,59,59,61,45,58,-1
Niklas Ødegård,Ødegård,CAM++,Molde FK,Norway,Eliteserien,61,75,57,57,62,52,80,-1
David Odogu,Odogu,CB++,VfL Wolfsburg,Germany,Bundesliga,61,58,32,42,49,62,65,-1
Emeka Oduah,Oduah,RW++,VfL Osnabrück,Germany,3. Liga,61,81,56,50,62,26,60,-1
Maximilian Oesterhelweg,Oesterhelweg,CAM++,Energie Cottbus,Germany,3. Liga,61,71,61,60,63,45,58,-1
David Okagbue,Okagbue,CB++,Walsall,Republic of Ireland,EFL League Two,61,72,26,41,48,61,69,-1
Kennedy Okpala,Okpala,ST++,SV Waldhof,Germany,3. Liga,61,79,59,44,65,28,58,-1
Michael Olakigbe,Olakigbe,LM++,Wigan Athletic,England,EFL League One,61,75,60,51,64,34,62,-1
Bernardo Oliveira,Bernardo,LM++,Macarthur FC,Australia,A-League,61,81,55,52,66,35,47,-1
Vadaine Oliver,Oliver,ST++,Bradford City,England,EFL League Two,61,58,59,50,57,41,79,-1
Joseph Olowu,Olowu,CB++,Doncaster,England,EFL League Two,61,73,32,42,51,60,70,-1
Brandur H. Olsen,Olsen,CM++,Fredrikstad FK,Faroe Islands,Eliteserien,61,50,60,63,62,49,63,-1
Ramazan Orazov,Orazov,CM++,Silkeborg IF,Kazakhstan,3F Superliga,61,66,51,56,64,45,53,-1
Salah-Eddine Oulad M'Hand,Oulad M'Hand,CM++,Arsenal,Netherlands,Premier League,61,63,58,64,66,53,53,-1
Maxi Oyedele,Oyedele,CDM++,Legia Warszawa,Poland,PKO BP Ekstraklasa,61,73,54,55,60,60,66,-1
Adrián Pacheco,Pacheco,CAM++,Wilstermann,Bolivia,Sudamericana,61,66,54,58,60,49,55,-1
Devin Padelford,Padelford,CB++,Minnesota United,United States,MLS,61,56,31,48,57,63,60,-1
Mithat Pala,Pala,CDM++,Çaykur Rizespor,Türkiye,Trendyol Süper Lig,61,75,43,56,62,57,58,-1
Pablo Palacio,Palacio,RM++,Palestino,Argentina,Libertadores,61,76,55,55,63,31,55,-1
Matías Palavecino,Palavecino,CAM++,Belgrano,Argentina,Sudamericana,61,64,53,59,64,44,58,-1
Noah Pallas,Pallas,LB++,HJK Helsinki,Finland,Finnliiga,61,74,50,56,59,53,56,-1
Javier Pamies Marín,Pamies,CB++,Elche CF,Spain,LALIGA HYPERMOTION,61,65,29,49,55,62,64,-1
Ionuț Panțîru,Panțîru,LB++,FCSB,Romania,SUPERLIGA,61,72,51,57,60,56,62,-1
Bae Jong Park,Park Bae Jong,GK++,Suwon FC,Korea Republic,K League 1,61,61,62,57,61,54,60,-1
Ruari Paton,Paton,ST++,Port Vale,Republic of Ireland,EFL League Two,61,73,61,37,60,27,70,-1
Jasper Pattenden,Pattenden,RB++,Wycombe,England,EFL League One,61,81,49,56,61,54,58,-1
Phoenix Patterson,Patterson,LM++,Fleetwood Town,Scotland,EFL League Two,61,82,54,60,62,45,45,-1
Fredrik Carson Pedersen,Pedersen,RB++,Sandefjord,Norway,Eliteserien,61,69,29,56,61,55,60,-1
Dženan Pejčinović,Pejčinović,ST++,Düsseldorf,Germany,Bundesliga 2,61,58,60,52,61,24,59,-1
Joaquín Pereyra,Pereyra,LB++,Estudiantes,Argentina,Libertadores,61,71,51,57,59,56,56,-1
Leonardo Pérez,Pérez,CB++,Metropolitanos,Venezuela,Sudamericana,61,64,30,42,37,60,67,-1
Jeremías Pérez Tica,Pérez Tica,ST++,Newell's,Argentina,LPF,61,59,64,51,59,22,56,-1
Paya Pichkah,Pichkah,CM++,Brommapojkarna,Sweden,Allsvenskan,61,62,58,60,63,57,65,-1
Marcel Pięczek,Pięczek,LM++,Korona Kielce,Poland,PKO BP Ekstraklasa,61,65,47,61,58,54,64,-1
Edoardo Pieragnolo,Pieragnolo,LB++,Sassuolo,Italy,Serie BKT,61,68,34,47,55,55,61,-1
Kevin Piscopo,Piscopo,CAM++,SS Juve Stabia,Italy,Serie BKT,61,73,63,52,63,48,66,-1
Bobby Pointon,Pointon,RW++,Bradford City,England,EFL League Two,61,76,56,56,65,30,48,-1
Nikolas Polster,Polster,GK++,Wolfsberger AC,Austria,Ö. Bundesliga,61,65,59,54,64,19,53,-1
Markus Poom,Poom,CM++,Shamrock Rovers,Estonia,SSE Airtricity PD,61,66,56,59,58,57,64,-1
Darragh Power,Power,RB++,Waterford,Republic of Ireland,SSE Airtricity PD,61,71,32,49,54,57,58,-1
Darren Pratley,Pratley,CDM++,Leyton Orient,England,EFL League One,61,43,57,60,53,59,63,-1
Adrian Przyborek,Przyborek,RM++,Pogoń Szczecin,Poland,PKO BP Ekstraklasa,61,72,54,54,63,29,53,-1
Mehdi Puch,Puch,CDM++,AC Ajaccio,Algeria,Ligue 2 BKT,61,73,41,56,62,56,57,-1
Florin Purece,Purece,CM++,Unirea Slobozia,Romania,SUPERLIGA,61,64,62,64,64,40,59,-1
Joshua Putze,Putze,CDM++,Energie Cottbus,Germany,3. Liga,61,54,48,57,58,57,66,-1
Andreas Pyndt,Pyndt,CM++,IK Sirius,Denmark,Allsvenskan,61,76,53,54,61,58,67,-1
Mohammed Qasem,Qasem,LB++,Al Qadisiyah,Saudi Arabia,ROSHN Saudi League,61,74,56,55,64,55,70,-1
Valentino Quintero,Quintero,GK++,Rosario Central,Argentina,Libertadores,61,62,56,60,67,32,57,-1
Abdullah Radif,Radif,ST++,Al Hilal,Saudi Arabia,ROSHN Saudi League,61,82,56,38,53,22,66,-1
Tiago André Rajão Machado,Tiago Machado,ST++,Boavista FC,Portugal,Liga Portugal,61,67,60,46,59,24,59,-1
Denilzon Ramallo,Ramallo,CM++,Universitario,Bolivia,Sudamericana,61,68,44,56,59,57,68,-1
Connor Randall,Randall,CM++,Ross County,England,cinch Prem,61,62,48,60,60,61,67,-1
Weihui Rao,Rao Weihui,LB++,Meizhou Hakka,China PR,CSL,61,68,37,53,55,58,63,-1
Joshua Rawlins,Rawlins,RB++,Melb. Victory,Australia,A-League,61,72,40,54,59,55,66,-1
Tomás Rayer,Rayer,RM++,S. Trinidense,Argentina,Sudamericana,61,75,57,53,63,25,50,-1
Jeremía Recoba,Recoba,CAM++,Nacional,Italy,Libertadores,61,63,59,57,62,51,58,-1
Leon Reichardt,Reichardt,CB++,VfB Stuttgart II,Germany,3. Liga,61,58,38,52,55,63,60,-1
Peter Reinhardsen,Reinhardsen,RB++,Sarpsborg 08,Norway,Eliteserien,61,68,48,55,60,56,67,-1
Jesper Reitan-Sunde,Reitan-Sunde,RW++,Rosenborg BK,Norway,Eliteserien,61,83,54,53,62,36,48,-1
Pau Resta Tell,Pau Resta,CB++,Korona Kielce,Spain,PKO BP Ekstraklasa,61,58,38,46,47,62,64,-1
Callum Reynolds,Reynolds,CB++,Bromley FC,England,EFL League Two,61,45,27,38,43,60,72,-1
Will Richmond,Richmond,LM++,SJ Earthquakes,United States,MLS,61,70,44,53,67,24,54,-1
Lucas Ricoy Serrano,Lucas Ricoy,ST++,Burgos CF,Spain,LALIGA HYPERMOTION,61,52,62,50,60,28,55,-1
Chris Rigg,Rigg,CM++,Sunderland,England,EFL Championship,61,61,54,60,65,52,57,-1
José Río,Río,GK++,Danubio,Uruguay,Sudamericana,61,67,57,53,58,21,59,-1
Alessio Rizza,Rizza,LB++,Cittadella,Italy,Serie BKT,61,68,48,53,62,56,52,-1
Scott Robertson,Robertson,CM++,Notts County,Scotland,EFL League Two,61,68,53,59,64,56,63,-1
Ethan Robson,Robson,CM++,Carlisle United,England,EFL League Two,61,63,57,62,63,59,59,-1
Raúl Rocabado,Rocabado,CAM++,Universitario,Bolivia,Sudamericana,61,70,47,62,63,49,62,-1
Clément Rodrigues,Rodrigues,ST++,SC Bastia,France,Ligue 2 BKT,61,64,63,48,60,20,54,-1
Agustín Rodríguez,Rodríguez,CAM++,Lanús,Argentina,Sudamericana,61,68,43,60,65,40,41,-1
Franco Agustín Romero,Romero,CDM++,Ind. Rivadavia,Argentina,LPF,61,63,50,58,62,56,60,-1
Jakob Napoleon Romsaas,Romsaas,ST++,Tromsø IL,Norway,Eliteserien,61,77,58,57,61,34,61,-1
Dayle Rooney,Rooney,LM++,Bohemian FC,Republic of Ireland,SSE Airtricity PD,61,69,55,58,59,36,59,-1
Lucas Röser,Röser,ST++,SSV Ulm 1846,Germany,Bundesliga 2,61,70,61,52,61,32,65,-1
Francesco Rossi,Rossi,GK++,Bergamo Calcio,Italy,Serie A TIM,61,63,62,63,62,22,60,-1
Michael Ruhs,Ruhs,ST++,Western United,Australia,A-League,61,76,60,50,62,41,65,-1
Felix Ruschke,Ruschke,LB++,Hansa Rostock,Germany,3. Liga,61,71,32,45,57,58,66,-1
Tate Russell,Russell,RB++,Western United,Australia,A-League,61,80,46,55,59,54,63,-1
Ignacio Russo,Russo,ST++,Instituto,Argentina,LPF,61,67,60,47,61,27,56,-1
Facundo Russo,Russo,RM++,Platense,Argentina,LPF,61,70,55,56,64,31,46,-1
Pablo Sáenz Ezquerra,Pablo Sáenz,ST++,Granada CF,Spain,LALIGA HYPERMOTION,61,69,60,46,63,22,53,-1
Taha Şahin,Şahin,RB++,Çaykur Rizespor,Türkiye,Trendyol Süper Lig,61,69,30,52,61,58,51,-1
Jose María Saldaña Baeza,Saldaña,GK++,FC Cartagena,Spain,LALIGA HYPERMOTION,61,69,56,56,64,24,54,-1
Enes Sali,Sali,LW++,FC Dallas,Romania,MLS,61,81,52,54,68,23,38,-1
Jasper Samooja,Samooja,GK++,Lecce,Finland,Serie A TIM,61,62,65,61,59,26,60,-1
Alex Samuel,Samuel,ST++,Ross County,Wales,cinch Prem,61,82,59,51,64,33,68,-1
Jack Sanders,Sanders,CB++,St. Johnstone,England,cinch Prem,61,45,31,44,43,57,79,-1
Sidi Sané,Sané,ST++,Braunschweig,Germany,Bundesliga 2,61,69,58,57,65,43,56,-1
Dan Nlundulu,Nlundulu,ST++,Cambridge Utd,England,EFL League One,61,68,59,46,59,21,68,-1
Daniel Butterworth,Butterworth,CAM++,Swindon Town,England,EFL League Two,61,83,61,51,64,35,59,-1
Mateusz Stępień,Stępień,RM++,Puszcza,Poland,PKO BP Ekstraklasa,61,78,49,55,61,24,53,-1
Patrick Jones,Jones,LM++,Exeter City,Wales,EFL League One,61,88,53,50,67,29,47,-1
Abdullah Radif,Radif,ST++,Ettifaq FC,Saudi Arabia,ROSHN Saudi League,61,82,56,38,53,22,66,-1
Moussa Cissé,Cissé,LB++,FC Basel 1893,France,CSSL,61,68,36,53,64,57,47,-1
Kacper Lopata,Lopata,CB++,Ross County,Poland,cinch Prem,61,56,27,39,37,60,71,-1
Sammy Braybrooke,Braybrooke,CDM++,Dundee FC,England,cinch Prem,61,62,52,60,63,58,56,-1
Rhys Bennett,Bennett,CB++,Fleetwood Town,England,EFL League Two,61,59,37,48,52,59,66,-1
Harry Tyrer,Tyrer,GK++,Blackpool,England,EFL League One,61,60,58,59,61,16,61,-1
Gatlin O'Donkor,O'Donkor,ST++,Bristol Rovers,England,EFL League One,61,73,60,47,62,31,68,-1
Noah Mawene,Mawene,CM++,Newport County,England,EFL League Two,61,65,54,58,64,55,59,-1
Mohammed Al Shuwayrikh,Al Shuwayrikh,CB++,Al Shabab,Saudi Arabia,ROSHN Saudi League,61,61,29,47,52,60,66,-1
Joel Bichsel,Bichsel,CB++,Saarbrücken,Switzerland,3. Liga,61,54,29,41,43,60,67,-1
Maleace Asamoah,Asamoah,RM++,Wigan Athletic,England,EFL League One,61,84,55,48,66,29,56,-1
Bastien Meupiyou,Meupiyou,CB++,Wolves,France,Premier League,61,58,33,43,43,62,62,-1
Bradley Ibrahim,Ibrahim,CDM++,Crawley Town,England,EFL League One,61,65,40,59,61,57,64,-1
Mahamadou Susoho Sissoho,Mahamadou Susoho,CDM++,Manchester City,Spain,Premier League,61,62,47,59,62,60,56,-1
Momodou Lion Njie,Njie,CB++,KFUM-Kameratene,Gambia,Eliteserien,61,63,30,41,48,57,78,-1
Ayman Aourir,Aourir,CAM++,Aleman. Aachen,Morocco,3. Liga,61,66,54,59,67,42,39,-1
Jeremía Recoba,Recoba,CAM++,Nacional,Uruguay,Libertadores,61,63,59,57,62,51,58,-1
Sam Curtis,Curtis,RB++,Sheffield Utd,Republic of Ireland,EFL Championship,61,67,33,52,58,57,64,-1
Ellery Balcombe,Balcombe,GK++,Brentford,England,Premier League,61,61,59,61,64,39,59,-1
Ji Sol Lee,Lee Ji Sol,CB++,Suwon FC,Korea Republic,K League 1,61,62,39,41,42,58,74,-1
Yangyang Jin,Jin Yangyang,CB++,Shanghai Shenhua,China PR,CSL,61,45,29,37,41,59,74,-1
Luca Mihai,Mihai,CM++,CFR 1907 Cluj,Romania,SUPERLIGA,61,70,50,59,62,57,64,-1
Oscar Aga,Aga,ST++,Rosenborg BK,Norway,Eliteserien,61,71,59,41,60,22,58,-1
Michael Mellon,Mellon,ST++,Bradford City,Scotland,EFL League Two,61,71,60,48,60,26,65,-1
Pablo Palacio,Palacio,RM++,Unión,Argentina,LPF,61,76,55,55,63,31,55,-1
Aidan Denholm,Denholm,CM++,Hearts,Scotland,cinch Prem,61,66,49,61,64,55,49,-1
Long Song,Song Long,LB++,Shandong Taishan,China PR,CSL,61,67,37,54,59,56,68,-1
Elias Bakatukanda,Bakatukanda,CB++,Blau-Weiss Linz,Germany,Ö. Bundesliga,61,64,25,33,38,63,60,-1
Darragh Power,Power,RB++,Cheltenham Town,Republic of Ireland,EFL League Two,61,71,32,49,54,57,58,-1
George Lapslie,Lapslie,CAM++,Bradford City,England,EFL League Two,61,63,59,59,63,56,65,-1
