Nombre,Alias,Posición,Club,Nación,Liga,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Precio
Mateo Del Blanco,Del Blanco,LM++,Unión,Argentina,LPF,68,81,64,64,69,61,63,-1
Nicolás Demartini,Demartini,CB++,Barracas Central,Argentina,LPF,68,58,29,45,49,69,72,-1
Cristian Devenish,Devenish,CB++,AVS Futebol SAD,Colombia,Liga Portugal,68,50,36,45,48,68,71,-1
Yan Dhanda,Dhanda,CAM++,Hearts,England,cinch Prem,68,71,62,66,72,42,56,-1
Matteo Di Gennaro,Di Gennaro,CB++,Carrarese Calcio,Italy,Serie BKT,68,63,45,48,47,69,71,-1
Alessandro Di Pardo,Di Pardo,RB++,Modena,Italy,Serie BKT,68,75,54,64,70,63,60,-1
Ousmane Diakité,Diakité,CDM++,West Brom,Mali,EFL Championship,68,69,57,63,62,66,78,-1
Alexander Díaz,Díaz,ST++,Dep. Riestra,Argentina,LPF,68,75,64,52,70,35,70,-1
Nouha Dicko,Dicko,ST++,Paris FC,Mali,Ligue 2 BKT,68,76,67,59,70,33,74,-1
Soner Dikmen,Dikmen,CM++,Antalyaspor,Türkiye,Trendyol Süper Lig,68,66,68,63,67,68,72,-1
Anastasios Donis,Donis,ST++,Apoel FC,Greece,Liga Cyprus,68,79,69,57,69,25,62,-1
Daniele Donnarumma,Donnarumma,LB++,Cesena,Italy,Serie BKT,68,76,53,62,64,63,69,-1
Lohann Doucet,Doucet,CDM++,Paris FC,France,Ligue 2 BKT,68,65,50,63,66,62,66,-1
Andre Dozzell,Dozzell,CM++,Portsmouth,England,EFL Championship,68,69,61,67,69,61,65,-1
Mohamed Dräger,Dräger,RB++,FC Basel 1893,Tunisia,CSSL,68,76,64,63,70,63,62,-1
Dejan Dražić,Dražić,LM++,FC Goa,Serbia,Hero ISL,68,75,61,63,67,46,64,-1
Dennis Dressel,Dressel,CDM++,Grazer AK,Germany,Ö. Bundesliga,68,66,64,65,65,61,74,-1
Dominick Drexler,Drexler,CAM++,FC Schalke 04,Germany,Bundesliga 2,68,68,61,68,69,51,59,-1
Jonathan Dubasin,Dubasin,RM++,R. Sporting,Belgium,LALIGA HYPERMOTION,68,74,70,63,67,35,55,-1
Tom Ducrocq,Ducrocq,CDM++,SC Bastia,France,Ligue 2 BKT,68,73,45,63,66,67,69,-1
Taylan Duman,Duman,CAM++,1. FC Nürnberg,Germany,Bundesliga 2,68,48,68,69,72,53,63,-1
Dario Dumić,Dumić,CB++,CD Eldense,Bosnia and Herzegovina,LALIGA HYPERMOTION,68,44,49,54,46,67,69,-1
Maksym Dyachuk,Dyachuk,CB++,Dynamo Kyiv,Ukraine,Ukrayina Liha,68,64,32,56,59,67,69,-1
Nikolas Dyhr,Dyhr,LB++,Randers FC,Denmark,3F Superliga,68,79,55,61,67,62,67,-1
Mathias Dyngeland,Dyngeland,GK++,SK Brann,Norway,Eliteserien,68,69,66,67,68,43,67,-1
Ronnie Edwards,Edwards,CB++,Southampton,England,Premier League,68,69,35,51,60,69,70,-1
Marvin Ekpiteta,Ekpiteta,CB++,Hibernian,England,cinch Prem,68,59,29,48,52,68,74,-1
Pierre Ekwah,Ekwah,CM++,Sunderland,France,EFL Championship,68,61,65,64,66,62,72,-1
Mounaïm El Idrissy,El Idrissy,ST++,KV Kortrijk,France,1A Pro League,68,72,70,62,67,37,67,-1
Idris El Mizouni,El Mizouni,CDM++,Oxford United,Tunisia,EFL Championship,68,65,56,62,63,63,75,-1
Josip Elez,Elez,CB++,Hajduk Split,Croatia,Liga Hrvatska,68,56,59,65,58,67,73,-1
Simon Elisor,Elisor,ST++,FC Metz,France,Ligue 2 BKT,68,74,67,58,68,36,68,-1
Emeka Eneli,Eneli,CDM++,Real Salt Lake,United States,MLS,68,70,47,61,66,68,61,-1
Gustav Engvall,Engvall,ST++,IFK Värnamo,Sweden,Allsvenskan,68,69,66,58,68,31,73,-1
Ethan Erhahon,Erhahon,CDM++,Lincoln City,Scotland,EFL League One,68,74,59,64,67,64,74,-1
Sebastian Ernst,Ernst,CM++,Jahn Regensburg,Germany,Bundesliga 2,68,69,61,66,72,58,66,-1
Tjark Ernst,Ernst,GK++,Hertha Berlin,Germany,Bundesliga 2,68,72,68,58,71,29,67,-1
Franco Escobar,Escobar,RB++,Houston Dynamo,Argentina,MLS,68,71,47,57,67,66,67,-1
Juan Cruz Esquivel,Esquivel,LM++,Gimnasia,Argentina,LPF,68,81,66,61,69,23,64,-1
Gonçalo Esteves,Gonçalo Esteves,RB++,Udinese,Portugal,Serie A TIM,68,76,39,63,68,64,63,-1
Lukas Fadinger,Fadinger,CAM++,SCR Altach,Austria,Ö. Bundesliga,68,69,61,66,73,48,51,-1
Gonzalo Falcón,Falcón,GK++,Sportivo Luqueño,Uruguay,Sudamericana,68,67,68,66,69,30,65,-1
Agustín Farías,Farías,CM++,Uni. Católica,Argentina,Sudamericana,68,56,61,65,64,64,73,-1
Andrea Favilli,Favilli,ST++,Genoa,Italy,Serie A TIM,68,54,69,51,66,25,66,-1
Jacopo Fazzini,Fazzini,CM++,Empoli,Italy,Serie A TIM,68,68,66,67,70,59,62,-1
Robin Fellhauer,Fellhauer,CDM++,SV Elversberg,Germany,Bundesliga 2,68,72,43,60,65,66,72,-1
Volnei Feltes,Volnei Feltes,CB++,Estoril Praia,Brazil,Liga Portugal,68,59,39,45,53,69,70,-1
Kaiky Fernandes Melo,Kaiky,CB++,UD Almería,Brazil,LALIGA HYPERMOTION,68,68,31,50,65,70,65,-1
Omar Fernández,Fernández,LM++,Everton,Colombia,Sudamericana,68,74,59,63,73,37,58,-1
Julián Fernández,Fernández,RW++,New York City FC,Argentina,MLS,68,77,63,62,73,38,52,-1
Fernando Fernández,Fernández,ST++,Cerro Porteño,Paraguay,Libertadores,68,62,69,55,65,29,64,-1
Manuel Fernández,Fernández,CB++,Coquimbo Unido,Uruguay,Sudamericana,68,49,27,44,46,69,74,-1
Martín Ferreira,Ferreira,LB++,Racing Club,Uruguay,Sudamericana,68,70,45,56,58,64,69,-1
Hampus Finndell,Finndell,CM++,Viking FK,Sweden,Eliteserien,68,68,64,64,67,65,72,-1
Manfred Fischer,Fischer,CM++,FK Austria Wien,Austria,Ö. Bundesliga,68,71,64,68,68,49,76,-1
Santiago Flores,Flores,CB++,Estudiantes,Argentina,Libertadores,68,66,28,45,59,68,77,-1
João Diogo Fonseca Ferreira,João Ferreira,RB++,Udinese,Portugal,Serie A TIM,68,76,41,55,61,64,66,-1
Rúben Daniel Fonseca Macedo,Rúben Macedo,LW++,Nacional,Portugal,Liga Portugal,68,78,62,62,71,33,59,-1
Rodrigo Formento,Formento,GK++,Cerro Largo,Uruguay,Sudamericana,68,62,68,66,71,30,68,-1
Morgan Fox,Fox,CB++,QPR,Wales,EFL Championship,68,60,43,57,61,69,70,-1
Gianluca Frabotta,Frabotta,LB++,West Brom,Italy,EFL Championship,68,67,53,63,65,64,68,-1
Iván Franco,Franco,RM++,Libertad,Paraguay,Libertadores,68,81,65,59,71,36,61,-1
Pedro Franco,Franco,CB++,Alianza FC,Colombia,Sudamericana,68,54,52,63,65,67,71,-1
Matías Abaldo,Abaldo,RM++,Gimnasia,Uruguay,LPF,68,80,61,61,71,46,40,-1
Tonni Adamsen,Adamsen,ST++,Silkeborg IF,Denmark,3F Superliga,68,77,68,54,67,29,64,-1
Bobby Adekanye,Adekanye,RM++,Go Ahead Eagles,Netherlands,Eredivisie,68,77,61,62,71,30,61,-1
Braian Aguirre,Aguirre,RB++,Lanús,Argentina,Sudamericana,68,69,41,55,62,65,72,-1
Brian Aguirre,Aguirre,LW++,Boca Juniors,Argentina,Sudamericana,68,73,61,62,71,32,59,-1
Joon Soo Ahn,Ahn Joon Soo,GK++,Suwon FC,Korea Republic,K League 1,68,68,65,62,71,28,67,-1
Darío Aimar,Aimar,CB++,The Strongest,Ecuador,Libertadores,68,58,29,45,49,68,69,-1
Marian Aioani,Aioani,GK++,FC Rapid 1923,Romania,SUPERLIGA,68,68,67,67,69,35,67,-1
Nariman Akhundzada,Akhundzada,RW++,Qarabağ FK,Azerbaijan,Liga Azerbaijan,68,75,65,59,70,26,58,-1
Fatih Aksoy,Aksoy,CB++,Alanyaspor,Türkiye,Trendyol Süper Lig,68,37,42,54,60,70,72,-1
Nawaf Al Aqidi,Al Aqidi,GK++,Al Nassr,Saudi Arabia,ROSHN Saudi League,68,71,66,65,69,47,64,-1
Mohammed Al Kuwaykibi,Al Kuwaykibi,RM++,Al Taawoun,Saudi Arabia,ROSHN Saudi League,68,80,63,64,69,27,53,-1
Stefan Mitrović,Mitrović,LM++,OH Leuven,Serbia,1A Pro League,68,77,69,61,71,35,63,-1
Manuel Marras,Marras,RM++,Reggiana,Italy,Serie BKT,68,79,62,63,69,31,48,-1
Andrea Favilli,Favilli,ST++,Bari,Italy,Serie BKT,68,54,69,51,66,25,66,-1
Tyler Roberts,Roberts,CAM++,Northampton,Wales,EFL League One,68,70,64,63,72,38,67,-1
Paulo Henrique Rodrigues Cabral,Paulo Henrique,LB++,Radomiak Radom,Portugal,PKO BP Ekstraklasa,68,71,50,64,62,65,70,-1
Luca Strizzolo,Strizzolo,ST++,Cosenza,Italy,Serie BKT,68,71,66,56,64,32,74,-1
Dylan Vente,Vente,ST++,PEC Zwolle,Suriname,Eredivisie,68,74,68,55,66,27,57,-1
Pietro Pellegri,Pellegri,ST++,Empoli,Italy,Serie A TIM,68,56,68,54,67,21,61,-1
Adrian Grbić,Grbić,ST++,FC Luzern,Austria,CSSL,68,65,70,53,65,31,70,-1
Mehdi Merghem,Merghem,RM++,Farense,France,Liga Portugal,68,75,65,65,70,50,69,-1
Pierre Ekwah,Ekwah,CM++,AS Saint-Étienne,France,Ligue 1 Uber Eats,68,61,65,64,66,62,72,-1
Justin Lonwijk,Lonwijk,CM++,Viborg FF,Suriname,3F Superliga,68,73,63,65,68,62,77,-1
João Diogo Fonseca Ferreira,João Ferreira,RB++,SC Braga,Portugal,Liga Portugal,68,76,41,55,61,64,66,-1
Erencan Yardımcı,Yardımcı,ST++,SK Sturm Graz,Türkiye,Ö. Bundesliga,68,76,64,52,67,28,72,-1
Aritz Arambarri Murua,Arambarri,CB++,SD Eibar,Spain,LALIGA HYPERMOTION,68,48,29,53,44,68,72,-1
Germán Valera Karabinaite,Valera,RM++,Valencia CF,Spain,LALIGA EA SPORTS,68,83,62,61,71,26,42,-1
Naci Ünüvar,Ünüvar,LW++,RCD Espanyol,Türkiye,LALIGA EA SPORTS,68,64,61,68,73,37,45,-1
Bartłomiej Wdowik,Wdowik,LB++,Hannover 96,Poland,Bundesliga 2,68,74,61,67,66,61,65,-1
Lars Olden Larsen,Larsen,LM++,BK Häcken,Norway,Allsvenskan,68,74,68,60,71,52,60,-1
Szymon Włodarczyk,Włodarczyk,ST++,Salernitana,Poland,Serie BKT,68,71,68,51,65,23,72,-1
Charlie Patino,Patino,CM++,RC Deportivo,England,LALIGA HYPERMOTION,68,60,48,71,68,65,65,-1
Louis Patris,Patris,RB++,STVV,Belgium,1A Pro League,68,75,49,60,61,67,70,-1
Neraysho Kasanwirjo,Kasanwirjo,CB++,Rangers,Netherlands,cinch Prem,68,80,42,54,58,69,75,-1
Mamady Bangré,Bangré,RM++,Grenoble Foot 38,Burkina Faso,Ligue 2 BKT,68,69,57,66,70,45,46,-1
Henning Matriciani,Matriciani,RB++,SV Waldhof,Germany,3. Liga,68,77,35,51,54,63,72,-1
Elayis Tavşan,Tavşan,RW++,Cesena,Netherlands,Serie BKT,68,79,64,62,71,24,55,-1
Lucas Stassin,Stassin,ST++,AS Saint-Étienne,Belgium,Ligue 1 Uber Eats,68,69,72,63,68,34,57,-1
Guilherme Magro Pires Ramos,Guilherme Ramos,CB++,Santa Clara,Portugal,Liga Portugal,68,60,33,46,50,67,78,-1
Ismaël Gharbi,Gharbi,LW++,SC Braga,Spain,Liga Portugal,68,73,57,63,74,40,46,-1
Roko Šimić,Šimić,ST++,KV Kortrijk,Croatia,1A Pro League,68,64,68,62,69,30,76,-1
Gonçalo Esteves,Gonçalo Esteves,RB++,Yverdon Sport FC,Portugal,CSSL,68,76,39,63,68,64,63,-1
Gabriel Vidović,Vidović,LW++,1. FSV Mainz 05,Croatia,Bundesliga,68,67,67,61,74,26,53,-1
Juan Carlos Gauto,Gauto,LM++,RC Deportivo,Argentina,LALIGA HYPERMOTION,68,85,65,63,70,29,62,-1
Abu Kamara,Kamara,RM++,Hull City,England,EFL Championship,68,85,62,59,70,39,60,-1
Arthur Atta,Atta,CAM++,Udinese,France,Serie A TIM,68,73,55,63,70,62,72,-1
Amine Sbaï,Sbaï,LW++,Al Fateh,Morocco,ROSHN Saudi League,68,76,62,61,74,27,50,-1
Álex Valle Gómez,Álex Valle,LB++,Celtic,Spain,cinch Prem,68,72,46,64,68,62,67,-1
Rui Manuel Muati Modesto,Rui Modesto,RM++,Udinese,Angola,Serie A TIM,68,85,61,61,66,55,63,-1
Gábor Szalai,Szalai,CB++,Ferencvárosi TC,Hungary,Magyar Liga,68,54,38,41,46,67,76,-1
Tobías Rubio,Rubio,CB++,Defensa,Argentina,Sudamericana,68,76,41,58,69,66,74,-1
João António Nascimento Muniz,João Muniz,CB++,Rio Ave FC,Portugal,Liga Portugal,68,69,32,47,44,71,65,-1
Dženis Burnic,Burnic,CDM++,Karlsruher SC,Bosnia and Herzegovina,Bundesliga 2,68,73,48,64,70,64,67,-1
Bradley Mazikou,Mazikou,LB++,Servette FC,Congo,CSSL,68,76,32,60,62,63,58,-1
Franco Zanelatto,Zanelatto,RM++,Alianza Lima,Peru,Libertadores,68,75,66,62,69,50,66,-1
Nedeljkovic,Nedeljkovic,RB++,Aston Villa,Serbia,Premier League,68,81,43,63,67,63,63,-1
Bouaddi,Bouaddi,CM++,LOSC Lille,France,Ligue 1 Uber Eats,68,75,57,66,72,53,67,-1
Iván Gil Calero,Iván Gil,CM++,SD Eibar,Spain,LALIGA HYPERMOTION,68,65,67,66,72,57,50,-1
Roko Šimic,Šimic,ST++,Cardiff City,Croatia,EFL Championship,68,64,68,62,69,30,76,-1
Kjetil Haug,Haug,GK++,Toulouse FC,Norway,Ligue 1 Uber Eats,68,69,67,68,69,45,68,-1
Stephen Welsh,Welsh,CB++,KV Mechelen,Scotland,1A Pro League,68,66,31,57,62,67,69,-1
Anders Hagelskjær,Hagelskjær,CB++,Wycombe,Denmark,EFL League One,68,57,48,61,59,67,73,-1
Moustafa Zeidan,Zeidan,CAM++,Malmö FF,Palestine,Allsvenskan,68,61,64,68,73,52,67,-1
Anderson Julio,Julio,ST++,FC Dallas,Ecuador,MLS,68,82,66,61,69,33,62,-1
Benjamin Kololli,Kololli,LM++,FC Sion,Kosovo,CSSL,68,70,67,64,71,54,68,-1
Jin Su Kim,Kim Jin Su,LB++,FC Seoul,Korea Republic,K League 1,68,81,45,62,65,60,74,-1
Emerson Batalla,Batalla,RW++,Talleres,Colombia,Libertadores,68,83,62,59,70,28,55,-1
Diego Gómez,Gómez,CM++,Brighton,Paraguay,Premier League,68,75,63,65,69,59,72,-1
Erencan Yardimci,Yardimci,ST++,TSG Hoffenheim,Türkiye,Bundesliga,68,76,64,52,67,28,72,-1
Tim Handwerker,Handwerker,LB++,Jahn Regensburg,Germany,Bundesliga 2,68,81,50,59,65,61,69,-1
Mats Seuntjens,Seuntjens,ST++,FC Groningen,Netherlands,Eredivisie,68,75,68,68,67,51,71,-1
Ronnie Edwards,Edwards,CB++,QPR,England,EFL Championship,68,69,35,51,60,69,70,-1
Tom Vandenberghe,Vandenberghe,GK++,KAA Gent,Belgium,1A Pro League,68,68,65,61,69,29,70,-1
Lino Tempelmann,Tempelmann,CM++,Braunschweig,Germany,Bundesliga 2,68,76,56,64,70,66,68,-1
Gabriel Slonina,Slonina,GK++,Chelsea,United States,Premier League,68,70,65,63,70,45,65,-1
Sang Woo Kang,Kang Sang Woo,LB++,Ulsan Hyundai,Korea Republic,K League 1,68,77,65,67,69,58,67,-1
Maximiliano Rodríguez Vejar,Rodríguez Vejar,ST++,Platense,Chile,LPF,68,67,66,53,65,24,64,-1
Gonzalo Morales,Morales,ST++,Barracas Central,Argentina,LPF,68,73,66,49,65,25,68,-1
Can Keles,Keles,RM++,Kasımpaşa,Türkiye,Trendyol Süper Lig,68,78,65,60,71,35,62,-1
Rare? Ilie,Ilie,LM++,Catanzaro,Romania,Serie BKT,68,78,62,65,71,41,65,-1
Santiago Flores,Flores,CB++,Ind. Rivadavia,Argentina,LPF,68,66,28,45,59,68,77,-1
Fally Mayulu,Mayulu,ST++,SK Sturm Graz,France,Ö. Bundesliga,68,76,69,51,67,24,71,-1
Elías Pereyra,Pereyra,LB++,Instituto,Argentina,LPF,68,80,32,54,65,63,60,-1
Fabrizio Caligara,Caligara,CM++,Salernitana,Italy,Serie BKT,68,63,59,65,69,66,72,-1
Enzo Roldán,Roldán,CM++,Platense,Argentina,LPF,68,72,66,65,67,62,63,-1
Marcos Ledesma,Ledesma,GK++,Barracas Central,Argentina,LPF,68,70,65,61,69,51,67,-1
Abelmy Meto Silu,Metinho,CDM++,FC Basel 1893,Brazil,CSSL,68,69,54,60,68,67,64,-1
Sivert Heggheim Mannsverk,Mannsverk,CDM++,Cardiff City,Norway,EFL Championship,68,62,58,65,68,63,74,-1
Germán Valera Karabinaite,Valera,RM++,Elche CF,Spain,LALIGA HYPERMOTION,68,83,62,61,71,26,42,-1
Nedeljkovic,Nedeljkovic,RB++,RB Leipzig,Serbia,Bundesliga,68,81,43,63,67,63,63,-1
Ronaldo Rodrigues Tavares,Ronaldo Tavares,ST++,Yverdon Sport FC,Portugal,CSSL,68,77,66,46,57,26,78,-1
Jan Mlakar,Mlakar,LM++,Hajduk Split,Slovenia,Liga Hrvatska,68,79,66,60,68,35,67,-1
Caleb Wiley,Wiley,LB++,Watford,United States,EFL Championship,68,76,52,63,72,62,63,-1
Darío Cáceres,Cáceres,LB++,Club Nacional,Paraguay,Sudamericana,68,81,36,55,63,64,69,-1
Álex Valle Gómez,Álex Valle,LB++,Como,Spain,Serie A TIM,68,72,46,64,68,62,67,-1
Cauley Woodrow,Woodrow,ST++,Blackburn Rovers,England,EFL Championship,68,56,71,59,68,30,65,-1
Abdoullah Ba,Ba,RM++,USL Dunkerque,France,Ligue 2 BKT,68,74,60,63,71,56,62,-1
Joe Gauci,Gauci,GK++,Barnsley,Australia,EFL League One,68,71,65,60,72,30,64,-1
Nawaf Al Aqidi,Al Aqidi,GK++,Al Fateh,Saudi Arabia,ROSHN Saudi League,68,71,66,65,69,47,64,-1
Robert Leipertz,Leipertz,ST++,SSV Ulm 1846,Germany,Bundesliga 2,68,71,68,65,69,35,70,-1
Kaio César Andrade Lima,Kaio César,RW++,Al Hilal,Brazil,ROSHN Saudi League,68,85,53,62,75,26,40,-1
Juri Cisotti,Cisotti,CM++,FCSB,Italy,SUPERLIGA,68,65,67,66,69,62,68,-1
Joon Hong Kim,Kim Joon Hong,GK++,D.C. United,Korea Republic,MLS,68,68,66,61,72,25,66,-1
Mika Biereth,Biereth,ST++,AS Monaco,Denmark,Ligue 1 Uber Eats,68,79,68,54,64,30,72,-1
Williams Alarcón,Alarcón,CM++,Boca Juniors,Chile,Sudamericana,68,64,58,66,67,62,73,-1
Pelle Boevink,Boevink,GK++,FC Ingolstadt 04,Netherlands,3. Liga,68,65,63,65,72,31,69,-1
Ezequiel Cañete,Cañete,CAM++,Unión,Argentina,LPF,68,62,66,68,69,52,69,-1
Dion Charles,Charles,ST++,Huddersfield,Northern Ireland,EFL League One,68,80,67,59,68,42,79,-1
Simon Elisor,Elisor,ST++,FC Famalicão,France,Liga Portugal,68,74,67,58,68,36,68,-1
Dennis Dressel,Dressel,CDM++,SSV Ulm 1846,Germany,Bundesliga 2,68,66,64,65,65,61,74,-1
Agustín Mulet,Mulet,CM++,Vélez Sarsfield,Argentina,LPF,68,71,51,66,70,62,72,-1
Naci Ünüvar,Ünüvar,LW++,FC Twente,Türkiye,Eredivisie,68,64,61,68,73,37,45,-1
Lenny Joseph,Joseph,RW++,Ferencvárosi TC,France,Magyar Liga,68,80,69,59,69,26,62,-1
Jonathan Bay,Bay,LB++,Platense,Argentina,LPF,68,69,52,56,62,65,71,-1
Théo Pellenard,Pellenard,CB++,Stade Lavallois,France,Ligue 2 BKT,68,50,37,64,65,69,69,-1
Moritz Heyer,Heyer,RB++,Düsseldorf,Germany,Bundesliga 2,68,61,55,62,66,69,72,-1
Pablo Magnín,Magnín,ST++,Sarmiento,Argentina,LPF,68,64,70,55,68,24,62,-1
Federico Andueza,Andueza,CB++,Sarmiento,Uruguay,LPF,68,60,37,49,55,68,76,-1
Taylan Duman,Duman,CAM++,SV Sandhausen,Germany,3. Liga,68,48,68,69,72,53,63,-1
Denis Ciobotariu,Ciobotariu,CB++,FC Rapid 1923,Romania,SUPERLIGA,68,69,27,49,56,67,75,-1
Petar Ratkov,Ratkov,ST++,RB Salzburg,Serbia,Ö. Bundesliga,67,68,67,52,66,31,69,-1
Nicolas Milanović,Milanović,LM++,WS Wanderers,Australia,A-League,67,76,64,56,71,35,70,-1
Alexander Milošević,Milošević,CB++,AIK,Sweden,Allsvenskan,67,48,53,55,55,66,76,-1
David Min,Min,ST++,FC Utrecht,Netherlands,Eredivisie,67,79,67,54,56,28,70,-1
Novatus Miroshi,Miroshi,LB++,Göztepe,Tanzania,Trendyol Süper Lig,67,74,47,63,64,63,73,-1
Shunsuke Mito,Mito,RM++,Sparta Rotterdam,Japan,Eredivisie,67,83,61,58,73,31,52,-1
Manuel Antonio Molina Valero,Manu Molina,CDM++,Málaga CF,Spain,LALIGA HYPERMOTION,67,59,60,68,67,61,61,-1
Clemente Montes,Montes,LM++,Uni. Católica,Chile,Sudamericana,67,79,58,59,69,23,59,-1
Iván Morales,Morales,ST++,Sarmiento,Chile,LPF,67,64,66,55,67,25,77,-1
Lucas Morales,Morales,RB++,Wanderers,Uruguay,Sudamericana,67,78,53,54,58,64,74,-1
Andrew Moran,Moran,CAM++,Stoke City,Republic of Ireland,EFL Championship,67,75,58,66,71,39,57,-1
Martim Moreira Fernandes,Martim Fernandes,RB++,FC Porto,Portugal,Liga Portugal,67,72,40,54,68,63,57,-1
Stefano Moreyra,Moreyra,CDM++,Instituto,Argentina,LPF,67,65,43,59,63,68,64,-1
Edwin Mosquera,Mosquera,RM++,Atlanta United,Colombia,MLS,67,83,56,61,67,17,60,-1
Owen Moxon,Moxon,CM++,Portsmouth,England,EFL Championship,67,66,61,66,66,63,77,-1
Chris Mueller,Mueller,LM++,Chicago Fire FC,United States,MLS,67,81,64,61,68,25,63,-1
Joaquín Muñoz Benavides,Joaquín,RM++,SD Huesca,Spain,LALIGA HYPERMOTION,67,82,62,60,69,24,60,-1
Carlos Isaac Muñoz Obejero,Carlos Isaac,RB++,Córdoba CF,Spain,LALIGA HYPERMOTION,67,74,38,52,60,63,70,-1
Jorge Murrugarra,Murrugarra,CDM++,Universitario,Peru,Libertadores,67,58,51,60,60,63,67,-1
Tomeu Nadal Mesquida,Tomeu Nadal,GK++,CD Tenerife,Spain,LALIGA HYPERMOTION,67,65,62,62,69,36,68,-1
Ivan Näsberg,Näsberg,CB++,PAOK FC,Norway,Hellas Liga,67,65,35,52,55,66,74,-1
Gerrit Nauber,Nauber,CB++,Go Ahead Eagles,Germany,Eredivisie,67,44,35,43,47,68,71,-1
David Nemeth,Nemeth,CB++,FC St. Pauli,Austria,Bundesliga,67,53,29,44,43,67,78,-1
Jannis Nikolaou,Nikolaou,CDM++,Braunschweig,Germany,Bundesliga 2,67,55,43,60,56,65,75,-1
Branislav Niňaj,Niňaj,CB++,Sepsi OSK,Slovakia,SUPERLIGA,67,45,28,51,41,66,80,-1
Ken Nkuba,Nkuba,RM++,KRC Genk,Belgium,1A Pro League,67,78,63,62,69,61,66,-1
Simen Bolkan Nordli,Nordli,LM++,Randers FC,Norway,3F Superliga,67,69,64,66,68,49,65,-1
Brooke Norton-Cuffy,Norton-Cuffy,RB++,Genoa,England,Serie A TIM,67,80,39,58,69,60,70,-1
Claudio Nuñez,Nuñez,CB++,Club Nacional,Paraguay,Sudamericana,67,62,31,51,58,68,65,-1
Cristian Núñez,Núñez,CM++,Banfield,Paraguay,LPF,67,67,49,66,69,58,75,-1
Álvaro Núñez Cobo,Álvaro Núñez,RB++,Elche CF,Spain,LALIGA HYPERMOTION,67,75,41,62,65,61,68,-1
Tomás O'Connor,O'Connor,CM++,Rosario Central,Argentina,Libertadores,67,63,51,66,71,53,55,-1
Ryoya Ogawa,Ogawa,LB++,STVV,Japan,1A Pro League,67,76,55,62,62,62,75,-1
Connor Ogilvie,Ogilvie,LB++,Portsmouth,England,EFL Championship,67,69,44,59,61,64,77,-1
Yllan Okou,Okou,CB++,Hellas Verona,France,Serie A TIM,67,69,31,48,55,66,67,-1
Jon Ander Olasagasti Imizcoz,Olasagasti,CM++,Real Sociedad,Spain,LALIGA EA SPORTS,67,60,61,65,61,64,69,-1
Ben Old,Old,LM++,AS Saint-Étienne,New Zealand,Ligue 1 Uber Eats,67,82,59,62,68,43,69,-1
Patrick Olsen,Olsen,CM++,Śląsk Wrocław,Denmark,PKO BP Ekstraklasa,67,61,60,66,66,58,74,-1
Martin Olsson,Olsson,LB++,Malmö FF,Sweden,Allsvenskan,67,60,61,65,64,65,72,-1
Aimé Omgba,Omgba,CAM++,NAC Breda,Netherlands,Eredivisie,67,81,63,63,68,45,59,-1
Başar Önal,Önal,LM++,N.E.C. Nijmegen,Türkiye,Eredivisie,67,80,65,60,68,30,60,-1
Gaël Ondoua,Ondoua,CDM++,Servette FC,Cameroon,CSSL,67,67,46,62,62,63,75,-1
Óscar Opazo,Opazo,RB++,Colo-Colo,Chile,Libertadores,67,76,57,63,67,60,68,-1
Alfredo Ortuño Martínez,Ortuño,ST++,FC Cartagena,Spain,LALIGA HYPERMOTION,67,57,68,56,61,32,69,-1
Takuto Oshima,Oshima,CM++,Univ. Craiova,Japan,SUPERLIGA,67,69,53,67,71,55,58,-1
William Osula,Osula,ST++,Newcastle Utd,Denmark,Premier League,67,68,66,49,64,24,63,-1
Sergio Otálvaro,Otálvaro,RB++,Sportivo Luqueño,Colombia,Sudamericana,67,61,54,66,65,66,64,-1
Torge Paetow,Paetow,CB++,Preußen Münster,Germany,Bundesliga 2,67,59,30,45,51,68,75,-1
Vincent Pajot,Pajot,CM++,AC Beauruelle,France,Ligue 2 BKT,67,49,56,67,67,65,71,-1
Jeisson Palacios,Palacios,CB++,América de Cali,Colombia,Sudamericana,67,54,25,48,45,67,72,-1
Liam Palmer,Palmer,CB++,Sheffield Wed,Scotland,EFL Championship,67,68,59,63,64,65,75,-1
Brayan Palmezano,Palmezano,CAM++,Huachipato,Venezuela,Libertadores,67,66,63,64,71,31,55,-1
Luca Pandolfi,Pandolfi,ST++,Cittadella,Italy,Serie BKT,67,65,67,57,65,37,68,-1
Antonios Papadopoulos,Papadopoulos,CB++,FC Lugano,Germany,CSSL,67,66,30,46,57,64,80,-1
Giannis Papanikolaou,Papanikolaou,CM++,Çaykur Rizespor,Greece,Trendyol Süper Lig,67,72,56,63,68,63,76,-1
Gaëtan Paquiez,Paquiez,RB++,Grenoble Foot 38,France,Ligue 2 BKT,67,69,45,59,62,63,74,-1
Miquel Parera Pizá,Miquel Parera,GK++,R. Racing Club,Spain,LALIGA HYPERMOTION,67,70,65,62,70,38,61,-1
Soo Il Park,Park Soo Il,RB++,Gimcheon Sangmu,Korea Republic,K League 1,67,79,55,64,66,59,69,-1
Abdulkadir Parmak,Parmak,CDM++,Hatayspor,Türkiye,Trendyol Süper Lig,67,74,65,67,68,66,66,-1
