Nombre,Alias,Posición,Club,Nación,Liga,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Precio
Arthur Henrique Ramos Oliveira Melo,Arthur,CDM++,Juventus,Brazil,Serie A TIM,77,59,65,79,83,71,65,8190
Sergio Reguilón Rodríguez,Reguilón,LB++,Spurs,Spain,Premier League,77,82,58,73,77,73,67,8190
Domingos André Ribeiro Almeida,André Almeida,CM++,Valencia CF,Portugal,LALIGA EA SPORTS,77,72,66,78,79,67,63,8190
Samuele Ricci,Ricci,CDM++,Torino,Italy,Serie A TIM,77,73,55,72,78,73,68,8190
Ricardo Rodríguez,Rodríguez,CB++,Real Betis,Switzerland,LALIGA EA SPORTS,77,70,69,79,76,79,74,8190
Youssouf Sabaly,Sabaly,RB++,Real Betis,Senegal,LALIGA EA SPORTS,77,78,54,65,74,74,71,8190
Umar Sadiq,Sadiq,ST++,Real Sociedad,Nigeria,LALIGA EA SPORTS,77,83,76,60,72,30,76,7560
Matvey Safonov,Safonov,GK++,Paris SG,Russia,Ligue 1 Uber Eats,77,78,74,75,80,44,77,8190
Roland Sallai,Sallai,RM++,SC Freiburg,Hungary,Bundesliga,77,74,71,71,79,38,70,8190
Antonio Sanabria,Sanabria,ST++,Torino,Paraguay,Serie A TIM,77,75,75,69,80,32,60,7560
Ibrahim Sangaré,Sangaré,CDM++,Nott'm Forest,Côte d'Ivoire,Premier League,77,60,65,72,72,77,83,8190
Baptiste Santamaria,Santamaria,CDM++,Stade Rennais FC,France,Ligue 1 Uber Eats,77,42,67,73,74,73,73,8190
Marcos Leonardo Santos Almeida,Marcos Leonardo,ST++,SL Benfica,Brazil,Liga Portugal,77,76,77,53,74,26,67,7560
Daniel Santos Bragança,Daniel Bragança,CM++,Sporting CP,Portugal,Liga Portugal,77,80,69,76,80,65,61,8190
Pablo Sarabia García,Pablo Sarabia,CAM++,Wolves,Spain,Premier League,77,69,73,79,79,57,58,8190
Marvin Schwäbe,Schwäbe,GK++,1. FC Köln,Germany,Bundesliga 2,77,77,74,75,81,47,74,8190
Nicolas Seiwald,Seiwald,CDM++,RB Leipzig,Austria,Bundesliga,77,73,62,73,74,74,75,8190
Matz Sels,Sels,GK++,Nott'm Forest,Belgium,Premier League,77,76,76,79,77,36,77,8190
Suat Serdar,Serdar,CM++,Hellas Verona,Germany,Serie A TIM,77,68,71,73,79,73,76,8190
Giovanni Simeone,Simeone,ST++,SSC Napoli,Argentina,Serie A TIM,77,71,79,63,73,41,74,8190
Luis Sinisterra,Sinisterra,LM++,AFC Bournemouth,Colombia,Premier League,77,88,71,69,82,52,51,8190
Oliver Skipp,Skipp,CDM++,Leicester City,England,Premier League,77,61,47,68,71,75,70,7560
Emile Smith Rowe,Smith Rowe,LM++,Fulham,England,Premier League,77,76,71,74,80,43,61,8190
Florian Sotoca,Sotoca,ST++,RC Lens,France,Ligue 1 Uber Eats,77,73,75,75,73,50,81,8190
Marco Sportiello,Sportiello,GK++,Milano FC,Italy,Serie A TIM,77,76,74,75,77,44,80,8190
Josip Stanišić,Stanišić,RB++,FC Bayern München,Croatia,Bundesliga,77,73,44,65,69,78,74,8190
Calvin Stengs,Stengs,CAM++,Feyenoord,Netherlands,Eredivisie,77,71,69,78,78,54,66,8190
Kevin Stöger,Stöger,CAM++,M'gladbach,Austria,Bundesliga,77,57,71,81,77,64,62,8190
Heorhii Sudakov,Sudakov,CAM++,Shakhtar Donetsk,Ukraine,Ukrayina Liha,77,78,73,74,80,58,69,8190
Yukinari Sugawara,Sugawara,RB++,Southampton,Japan,Premier League,77,82,54,76,73,71,71,8190
Mattias Svanberg,Svanberg,CM++,VfL Wolfsburg,Sweden,Bundesliga,77,81,69,75,77,63,73,8190
Arthur Theate,Theate,CB++,Frankfurt,Belgium,Bundesliga,77,71,40,55,59,78,80,7560
Lucas Torró Marset,Lucas Torró,CDM++,CA Osasuna,Spain,LALIGA EA SPORTS,77,44,63,69,68,75,75,7560
Óscar Trejo,Trejo,CAM++,Rayo Vallecano,Argentina,LALIGA EA SPORTS,77,64,75,77,80,70,77,8190
Adrien Truffert,Truffert,LB++,Stade Rennais FC,France,Ligue 1 Uber Eats,77,76,57,71,75,73,69,8190
Konstantinos Tsimikas,Tsimikas,LB++,Liverpool,Greece,Premier League,77,80,57,74,75,73,78,8190
Martin Valjent,Valjent,CB++,RCD Mallorca,Slovakia,LALIGA EA SPORTS,77,63,36,59,65,78,83,7560
Sepp van den Berg,van den Berg,CB++,Brentford,Netherlands,Premier League,77,76,36,63,66,78,76,7560
Jamie Vardy,Vardy,ST++,Leicester City,England,Premier League,77,74,78,69,72,52,66,8190
Mikel Vesga Arruti,Vesga,CM++,Athletic Club,Spain,LALIGA EA SPORTS,77,45,74,74,65,76,81,8190
Wout Weghorst,Weghorst,ST++,Burnley,Netherlands,EFL Championship,77,59,76,61,68,58,86,8190
Mitchell Weiser,Weiser,RB++,SV Werder Bremen,Germany,Bundesliga,77,79,63,73,81,70,71,8190
Joe Willock,Willock,CM++,Newcastle Utd,England,Premier League,77,77,72,73,80,72,69,8190
Patrick Wimmer,Wimmer,RM++,VfL Wolfsburg,Austria,Bundesliga,77,80,69,71,81,49,70,8190
Maximilian Wöber,Wöber,CB++,Leeds United,Austria,EFL Championship,77,65,52,67,65,78,78,8190
İsmail Yüksek,Yüksek,CDM++,Fenerbahçe,Türkiye,Trendyol Süper Lig,77,74,60,71,72,74,77,8190
Illia Zabarnyi,Zabarnyi,CB++,AFC Bournemouth,Ukraine,Premier League,77,63,37,62,61,78,76,7560
Dan-Axel Zagadou,Zagadou,CB++,VfB Stuttgart,France,Bundesliga,77,55,34,60,51,77,80,7560
Nicola Zalewski,Zalewski,LM++,AS Roma,Poland,Serie A TIM,77,85,64,74,79,64,59,8190
Issa Diop,Diop,CB++,Fulham,France,Premier League,77,57,37,53,55,77,80,7560
Yehvann Diouf,Diouf,GK++,Stade de Reims,France,Ligue 1 Uber Eats,77,77,75,73,78,45,75,8190
Dakonam Djené,Djené,CB++,Getafe CF,Togo,LALIGA EA SPORTS,77,68,42,67,68,77,77,7560
Nicolás Domínguez,Domínguez,CDM++,Nott'm Forest,Argentina,Premier League,77,69,65,72,76,72,77,8190
Igor Julio dos Santos de Paulo,Igor,CB++,Brighton,Brazil,Premier League,77,67,37,57,58,77,85,7560
Alfie Doughty,Doughty,LB++,Luton Town,England,EFL Championship,77,82,54,75,71,71,67,8190
Anders Dreyer,Dreyer,RW++,RSC Anderlecht,Denmark,1A Pro League,77,78,78,74,77,42,65,8190
Sebastián Driussi,Driussi,CAM++,Austin FC,Argentina,MLS,77,82,78,73,76,32,72,8190
Marvin Ducksch,Ducksch,ST++,SV Werder Bremen,Germany,Bundesliga,77,63,78,77,75,35,66,7560
Niclas Eliasson,Eliasson,RM++,AEK Athens,Sweden,Hellas Liga,77,88,66,76,77,41,65,8190
Breel Embolo,Embolo,ST++,AS Monaco,Switzerland,Ligue 1 Uber Eats,77,78,77,70,74,51,80,8190
José Ángel Esmoris Tasende,Angeliño,LB++,AS Roma,Spain,Serie A TIM,77,63,70,81,81,73,66,8190
Łukasz Fabiański,Fabiański,GK++,West Ham,Poland,Premier League,77,77,78,68,76,49,77,8190
Romain Faivre,Faivre,RM++,Stade Brestois 29,France,Ligue 1 Uber Eats,77,71,73,76,80,62,65,8190
Aitor Fernández,Aitor,GK++,CA Osasuna,Spain,LALIGA EA SPORTS,77,77,74,68,80,56,76,8190
Ignacio Fernández,Fernández,CAM++,River Plate,Argentina,Libertadores,77,64,74,77,79,67,68,8190
João Pedro Ferreira Silva,Jota Silva,RM++,Nott'm Forest,Portugal,Premier League,77,83,72,69,76,44,74,8190
Fábio Daniel Ferreira Vieira,Fábio Vieira,CAM++,Arsenal,Portugal,Premier League,77,71,72,78,78,51,53,8190
Patricio Gabarrón Gil,Patric,CB++,Latium,Spain,Serie A TIM,77,63,53,69,71,78,72,8190
Matteo Gabbia,Gabbia,CB++,Milano FC,Italy,Serie A TIM,77,48,35,52,58,79,75,7560
Gonçalo Manuel Ganchinho Guedes,Gonçalo Guedes,ST++,Wolves,Portugal,Premier League,77,83,79,71,81,37,68,8190
Samuel Gigot,Gigot,CB++,OM,France,Ligue 1 Uber Eats,77,62,38,62,60,77,81,7560
Norberto Gomes Betuncal,Beto,ST++,Everton,Portugal,Premier League,77,79,76,58,70,25,85,7560
Nicolás González Iglesias,Nico González,CDM++,FC Porto,Spain,Liga Portugal,77,66,63,73,75,72,80,8190
Marcelo Grohe,Marcelo Grohe,GK++,Al Kholood,Brazil,ROSHN Saudi League,77,75,75,66,83,39,76,8190
Quilindschy Hartman,Hartman,LM++,Feyenoord,Netherlands,Eredivisie,77,80,53,77,74,72,77,8190
Hans Hateboer,Hateboer,RB++,Stade Rennais FC,Netherlands,Ligue 1 Uber Eats,77,76,63,71,75,74,75,8190
Thorgan Hazard,Hazard,LW++,RSC Anderlecht,Belgium,1A Pro League,77,71,74,78,82,53,66,8190
Bryan Heynen,Heynen,CM++,KRC Genk,Belgium,1A Pro League,77,62,73,75,75,73,77,8190
Santiago Hezze,Hezze,CDM++,Olympiacos FC,Argentina,Hellas Liga,77,67,62,67,71,75,77,8190
Callum Hudson-Odoi,Hudson-Odoi,LM++,Nott'm Forest,England,Premier League,77,82,72,73,80,48,60,8190
Jonathan Ikoné,Ikoné,RW++,Fiorentina,France,Serie A TIM,77,89,67,72,83,35,58,8190
Ivan Ilić,Ilić,CM++,Torino,Serbia,Serie A TIM,77,68,72,77,78,68,69,8190
Asier Illarramendi,Illarramendi,CM++,FC Dallas,Spain,MLS,77,41,69,76,75,75,67,8190
Fotis Ioannidis,Ioannidis,ST++,Panathinaikos,Greece,Hellas Liga,77,75,76,60,76,25,74,7560
Alex Iwobi,Iwobi,RM++,Fulham,Nigeria,Premier League,77,75,65,72,80,56,75,8190
Vincent Janssen,Janssen,ST++,Royal Antwerp FC,Netherlands,1A Pro League,77,69,76,69,72,48,88,8190
Mathias Jensen,Jensen,CM++,Brentford,Denmark,Premier League,77,67,64,79,75,69,74,8190
Filip Jörgensen,Jörgensen,GK++,Chelsea,Denmark,Premier League,77,75,76,77,77,41,78,8190
João Pedro Junqueira de Jesus,João Pedro,ST++,Brighton,Brazil,Premier League,77,77,77,67,79,28,62,7560
Saša Kalajdžić,Kalajdžić,ST++,Wolves,Austria,Premier League,77,51,75,68,71,46,68,7560
Arnaud Kalimuendo,Kalimuendo,ST++,Stade Rennais FC,France,Ligue 1 Uber Eats,77,80,76,60,78,29,67,7560
Caoimhin Kelleher,Kelleher,GK++,Liverpool,Republic of Ireland,Premier League,77,76,74,77,78,43,76,8190
Milos Kerkez,Kerkez,LB++,AFC Bournemouth,Hungary,Premier League,77,83,55,70,75,70,75,8190
Maximilian Kilman,Kilman,CB++,West Ham,England,Premier League,77,61,42,66,64,77,78,7560
Tim Kleindienst,Kleindienst,ST++,M'gladbach,Germany,Bundesliga,77,67,79,56,68,39,87,7560
Ladislav Krejčí,Krejčí,CB++,Girona FC,Czechia,LALIGA EA SPORTS,77,67,67,67,69,74,85,8190
Benjamin Lecomte,Lecomte,GK++,Montpellier,France,Ligue 1 Uber Eats,77,76,75,77,76,41,75,8190
Florian Lejeune,Lejeune,CB++,Rayo Vallecano,France,LALIGA EA SPORTS,77,48,57,64,65,77,70,7560
Iñigo Lekue Martínez,Lekue,RB++,Athletic Club,Spain,LALIGA EA SPORTS,77,82,62,70,73,73,75,8190
Francisco L. Lima Silva Machado,Chiquinho,CM++,Olympiacos FC,Portugal,Hellas Liga,77,74,74,77,77,66,70,8190
Diego Javier Llorente Ríos,Diego Llorente,CB++,Real Betis,Spain,LALIGA EA SPORTS,77,64,40,63,67,78,76,7560
Bradley Locko,Locko,LB++,Stade Brestois 29,France,Ligue 1 Uber Eats,77,75,51,64,73,75,70,8190
Renan Augusto Lodi dos Santos,Renan Lodi,LB++,Al Hilal,Brazil,ROSHN Saudi League,77,79,67,75,76,72,73,8190
Lucas Lopes Beraldo,Lucas Beraldo,CB++,Paris SG,Brazil,Ligue 1 Uber Eats,77,68,38,65,67,76,74,7560
Jhon Lucumí,Lucumí,CB++,Bologna,Colombia,Serie A TIM,77,66,37,62,61,78,78,7560
Sebastiano Luperto,Luperto,CB++,Cagliari,Italy,Serie A TIM,77,64,48,59,63,79,73,7560
André Filipe Luz Horta,André Horta,CM++,SC Braga,Portugal,Liga Portugal,77,73,70,76,78,67,71,8190
Radosław Majecki,Majecki,GK++,AS Monaco,Poland,Ligue 1 Uber Eats,77,77,74,71,78,31,75,8190
Ruslan Malinovskyi,Malinovskyi,CM++,Genoa,Ukraine,Serie A TIM,77,67,79,79,77,63,79,8190
Rolando Mandragora,Mandragora,CDM++,Fiorentina,Italy,Serie A TIM,77,46,66,75,75,74,74,8190
Guillermo Maripán,Maripán,CB++,AS Monaco,Chile,Ligue 1 Uber Eats,77,33,42,58,53,78,78,7560
Danilo Cataldi,Cataldi,CDM++,Fiorentina,Italy,Serie A TIM,77,68,71,77,78,73,71,8190
Guillermo Maripán,Maripán,CB++,Torino,Chile,Serie A TIM,77,33,42,58,53,78,78,7560
Samuel Gigot,Gigot,CB++,Latium,France,Serie A TIM,77,62,38,62,60,77,81,7560
Wout Weghorst,Weghorst,ST++,Ajax,Netherlands,Eredivisie,77,59,76,61,68,58,86,8190
Arnaut Danjuma,Danjuma,ST++,Girona FC,Netherlands,LALIGA EA SPORTS,77,83,75,74,80,44,67,8190
Nicolò Casale,Casale,CB++,Bologna,Italy,Serie A TIM,77,74,53,66,68,77,77,8190
Youssoufa Moukoko,Moukoko,ST++,OGC Nice,Germany,Ligue 1 Uber Eats,77,77,76,59,80,34,67,7560
Unai Núñez Gestoso,Unai Núñez,CB++,Athletic Club,Spain,LALIGA EA SPORTS,77,69,24,51,51,77,78,7560
Yacine Adli,Adli,CDM++,Fiorentina,France,Serie A TIM,77,70,69,80,77,71,70,8190
Fábio Daniel Ferreira Vieira,Fábio Vieira,CAM++,FC Porto,Portugal,Liga Portugal,77,71,72,78,78,51,53,8190
Kerem Aktürkoğlu,Aktürkoğlu,LM++,SL Benfica,Türkiye,Liga Portugal,77,86,72,71,78,35,56,7560
Marcos Leonardo Santos Almeida,Marcos Leonardo,ST++,Al Hilal,Brazil,ROSHN Saudi League,77,76,77,53,74,26,67,7560
Vincent Aboubakar,Aboubakar,ST++,Hatayspor,Cameroon,Trendyol Süper Lig,77,70,79,71,77,36,78,8190
Roland Sallai,Sallai,RM++,Galatasaray,Hungary,Trendyol Süper Lig,77,74,71,71,79,38,70,8190
Norberto Gomes Betuncal,Beto,ST++,Everton,Guinea-Bissau,Premier League,77,79,76,58,70,25,85,7560
Boufal,Boufal,CAM++,R. Union St.-G.,Morocco,1A Pro League,77,76,71,75,82,30,55,7560
Fajr,Fajr,CDM++,Al Taawoun,Morocco,ROSHN Saudi League,77,59,73,80,77,69,72,8190
Pozuelo Melero,Pozuelo,CAM++,Al Fayha,Spain,ROSHN Saudi League,77,61,72,79,80,53,66,8190
Alonso Mendoza,Marcos Alonso,LB++,RC Celta,Spain,LALIGA EA SPORTS,77,50,74,80,75,77,73,8190
André Filipe Luz Horta,André Horta,CM++,Olympiacos FC,Portugal,Hellas Liga,77,73,70,76,78,67,71,8190
Enzo Le Fée,Le Fée,CM++,Sunderland,France,EFL Championship,77,63,57,78,80,62,57,7560
Philip Billing,Billing,CM++,SSC Napoli,Denmark,Serie A TIM,77,50,77,73,73,72,80,8190
Baptiste Santamaria,Santamaria,CDM++,OGC Nice,France,Ligue 1 Uber Eats,77,42,67,73,74,73,73,8190
Arthur Henrique Ramos Oliveira Melo,Arthur,CDM++,Girona FC,Brazil,LALIGA EA SPORTS,77,59,65,79,83,71,65,8190
Nicola Zalewski,Zalewski,LM++,Lombardia FC,Poland,Serie A TIM,77,85,64,74,79,64,59,8190
Jonathan Bamba,Bamba,LM++,Chicago Fire FC,Côte d'Ivoire,MLS,77,83,73,73,79,39,67,8190
Sebastián Driussi,Driussi,CAM++,River Plate,Argentina,Libertadores,77,82,78,73,76,32,72,8190
Ridle Baku,Baku,RB++,RB Leipzig,Germany,Bundesliga,77,82,72,73,81,71,76,8820
Tommaso Baldanzi,Baldanzi,CAM++,AS Roma,Italy,Serie A TIM,76,78,72,73,79,41,50,5580
Reo Hatate,Hatate,CM++,Celtic,Japan,cinch Prem,76,70,74,73,80,64,67,6045
Robin Pröpper,Pröpper,CB++,Rangers,Netherlands,cinch Prem,76,53,53,62,57,77,79,5580
Nicolò Fagioli,Fagioli,CDM++,Juventus,Italy,Serie A TIM,76,76,63,78,79,70,68,6045
Thomas Delaney,Delaney,CDM++,F.C. København,Denmark,3F Superliga,76,64,69,71,70,78,76,6045
Rico Lewis,Lewis,RB++,Manchester City,England,Premier League,76,78,54,73,81,71,57,6045
Désiré Doué,Doué,LM++,Paris SG,France,Ligue 1 Uber Eats,76,78,69,72,81,52,64,6045
Rasmus Kristensen,Kristensen,RB++,Frankfurt,Denmark,Bundesliga,76,69,65,67,71,75,77,6045
Kenny Lala,Lala,RB++,Stade Brestois 29,France,Ligue 1 Uber Eats,76,77,62,72,72,73,73,6045
Jae Sung Lee,Lee Jae Sung,CAM++,1. FSV Mainz 05,Korea Republic,Bundesliga,76,69,71,72,81,59,61,6045
Emerson Leite De Souza,Emerson Royal,RB++,Milano FC,Brazil,Serie A TIM,76,70,62,70,73,74,77,6045
Clément Lenglet,Lenglet,CB++,Atlético de Madrid,France,LALIGA EA SPORTS,76,54,45,69,64,77,74,5580
Sean Longstaff,Longstaff,CM++,Newcastle Utd,England,Premier League,76,56,68,73,73,73,71,6045
Maxime Lopez,Lopez,CM++,Sassuolo,France,Serie BKT,76,67,69,77,79,65,54,6045
Fermín López Marín,Fermín,CM++,FC Barcelona,Spain,LALIGA EA SPORTS,76,74,73,68,78,62,54,6045
Diego López Noguerol,Diego López,LM++,Valencia CF,Spain,LALIGA EA SPORTS,76,79,70,71,75,37,60,5580
Tiago Rafael Maia Silva,Tiago Silva,CM++,Vitória SC,Portugal,Liga Portugal,76,71,76,76,77,64,62,6045
Arne Maier,Maier,CM++,FC Augsburg,Germany,Bundesliga,76,62,62,74,75,69,74,6045
Patrick Mainka,Mainka,CB++,Heidenheim,Germany,Bundesliga,76,55,40,51,53,78,81,5580
Tyrell Malacia,Malacia,LB++,Manchester Utd,Netherlands,Premier League,76,78,54,67,76,73,73,6045
Rey Manaj,Manaj,ST++,Sivasspor,Albania,Trendyol Süper Lig,76,68,78,63,73,31,70,5580
Aïssa Mandi,Mandi,CB++,LOSC Lille,Algeria,Ligue 1 Uber Eats,76,59,46,71,67,77,72,5580
Orel Mangala,Mangala,CM++,OL,Belgium,Ligue 1 Uber Eats,76,69,58,72,82,72,76,6045
Iván Marcano Sierra,Marcano,CB++,FC Porto,Spain,Liga Portugal,76,47,46,60,59,78,70,5580
Óscar Valentín Martín Luengo,Óscar Valentín,CDM++,Rayo Vallecano,Spain,LALIGA EA SPORTS,76,65,47,65,64,75,76,5580
Adrián Martínez,Martínez,ST++,Racing Club,Argentina,Sudamericana,76,68,76,58,70,41,82,5580
Fernando Martínez Rubio,Fernando,GK++,UD Almería,Spain,LALIGA HYPERMOTION,76,75,74,74,76,48,75,6045
Arthur Masuaku,Masuaku,LB++,Beşiktaş,Congo DR,Trendyol Süper Lig,76,78,61,73,78,70,79,6045
Clinton Mukoni Mata Pedro Lourenço,Clinton Mata,RB++,OL,Angola,Ligue 1 Uber Eats,76,78,61,68,73,74,77,6045
Azor Matusiwa,Matusiwa,CDM++,Stade Rennais FC,Netherlands,Ligue 1 Uber Eats,76,51,49,65,70,74,79,5580
Stephy Mavididi,Mavididi,LW++,Leicester City,England,Premier League,76,88,75,69,76,28,74,6045
Kevin Mbabu,Mbabu,RB++,Fulham,Switzerland,Premier League,76,84,51,67,71,73,78,6045
Óscar Melendo Jiménez,Melendo,CM++,Granada CF,Spain,LALIGA HYPERMOTION,76,77,67,77,78,60,60,6045
Quentin Merlin,Merlin,LB++,OM,France,Ligue 1 Uber Eats,76,73,59,74,75,73,64,6045
Thomas Meunier,Meunier,RB++,LOSC Lille,Belgium,Ligue 1 Uber Eats,76,68,74,72,71,74,82,6045
Yerry Mina,Mina,CB++,Cagliari,Colombia,Serie A TIM,76,32,50,55,56,77,77,5580
João Paulo Mior,João Paulo,CDM++,Sounders FC,Brazil,MLS,76,65,69,76,75,72,77,6045
Juan Miranda González,Miranda,LB++,Bologna,Spain,Serie A TIM,76,84,62,71,74,73,68,6045
Álvaro Montero,Montero,GK++,Millonarios,Colombia,Libertadores,76,75,74,69,76,43,79,6045
Gonzalo Montiel,Montiel,RB++,Sevilla FC,Argentina,LALIGA EA SPORTS,76,80,62,69,74,72,74,6045
José Luis Morales Nogales,Morales,ST++,Levante UD,Spain,LALIGA HYPERMOTION,76,78,80,74,78,52,67,6045
Alberto Moreno Pérez,Alberto Moreno,LB++,Como,Spain,Serie A TIM,76,79,69,73,76,71,68,6045
Sam Morsy,Morsy,CDM++,Ipswich,Egypt,Premier League,76,57,61,67,69,72,81,6045
Dany Mota Carvalho,Dany Mota,ST++,Monza,Portugal,Serie A TIM,76,78,76,66,78,31,63,5580
Steve Mounié,Mounié,ST++,FC Augsburg,Benin,Bundesliga,76,63,75,64,71,45,79,5580
Marshall Munetsi,Munetsi,CM++,Stade de Reims,Zimbabwe,Ligue 1 Uber Eats,76,69,69,71,72,73,80,6045
Jacob Murphy,Murphy,RW++,Newcastle Utd,England,Premier League,76,82,70,71,78,61,69,6045
Petar Musa,Musa,ST++,FC Dallas,Croatia,MLS,76,82,75,62,71,41,81,6045
Francisco José Navarro Aliaga,Fran Navarro,ST++,FC Porto,Spain,Liga Portugal,76,75,77,57,73,41,76,5580
Youssouf Ndayishimiye,Ndayishimiye,CDM++,OGC Nice,Burundi,Ligue 1 Uber Eats,76,70,49,68,72,76,80,6045
Tanguy Ndombele,Ndombele,CM++,OGC Nice,France,Ligue 1 Uber Eats,76,62,70,77,83,68,68,6045
Florian Neuhaus,Neuhaus,CM++,M'gladbach,Germany,Bundesliga,76,67,71,74,77,66,69,6045
Sikou Niakaté,Niakaté,CB++,SC Braga,Mali,Liga Portugal,76,72,39,51,64,77,80,5580
Moussa Niakhaté,Niakhaté,CB++,OL,Senegal,Ligue 1 Uber Eats,76,68,42,62,63,76,76,5580
Rasmus Nicolaisen,Nicolaisen,CB++,Toulouse FC,Denmark,Ligue 1 Uber Eats,76,49,41,57,60,76,80,5580
Eddie Nketiah,Nketiah,ST++,Arsenal,England,Premier League,76,79,74,58,78,25,66,5580
Anthony Nwakaeme,Nwakaeme,ST++,Trabzonspor,Nigeria,Trendyol Süper Lig,76,74,76,73,78,39,79,6045
Ørjan Nyland,Nyland,GK++,Sevilla FC,Norway,LALIGA EA SPORTS,76,76,75,77,75,47,74,6045
Álvaro Odriozola Arzalluz,Odriozola,RB++,Real Sociedad,Spain,LALIGA EA SPORTS,76,80,55,69,74,72,65,6045
Nick Olij,Olij,GK++,Sparta Rotterdam,Netherlands,Eredivisie,76,82,74,62,78,50,73,6045
Paul Ebere Onuachu,Onuachu,ST++,Southampton,Nigeria,Premier League,76,60,77,59,65,45,82,5580
Salih Özcan,Özcan,CDM++,Borussia Dortmund,Türkiye,Bundesliga,76,71,59,68,74,76,79,6045
Filip Panák,Panák,CB++,Sparta Praha,Czechia,Česká Liga,76,70,53,69,73,76,77,6045
Fabiano Parisi,Parisi,LB++,Fiorentina,Italy,Serie A TIM,76,77,67,70,77,72,73,6045
Strahinja Pavlović,Pavlović,CB++,Milano FC,Serbia,Serie A TIM,76,70,43,51,64,75,84,5580
Carles Pérez Sayol,Carles Pérez,RM++,Getafe CF,Spain,LALIGA EA SPORTS,76,80,74,70,80,37,63,6045
Cristian Portugues Manzanera,Portu,RM++,Girona FC,Spain,LALIGA EA SPORTS,76,82,77,73,76,56,76,6045
Beñat Prados Díaz,Beñat Prados,CM++,Athletic Club,Spain,LALIGA EA SPORTS,76,70,62,74,76,75,76,6045
Grischa Prömel,Prömel,CM++,TSG Hoffenheim,Germany,Bundesliga,76,64,73,70,73,75,80,6045
Cryzan Queiroz Barcelos,Cryzan,ST++,Shandong Taishan,Brazil,CSL,76,81,76,69,75,25,79,6045
Antonio José Raíllo Arenas,Raíllo,CB++,RCD Mallorca,Spain,LALIGA EA SPORTS,76,41,36,55,55,78,77,5580
José Manuel Reina Páez,Pepe Reina,GK++,Como,Spain,Serie A TIM,76,75,75,77,74,45,77,6045
Luiz Lúcio Reis Júnior,Luiz Júnior,GK++,Villarreal CF,Brazil,LALIGA EA SPORTS,76,76,75,69,77,30,76,6045
Salis Abdul Samed,Abdul Samed,CDM++,RC Lens,Ghana,Ligue 1 Uber Eats,76,60,49,66,69,74,79,5580
Mohammed Abu Fani,Abu Fani,CM++,Ferencvárosi TC,Israel,Magyar Liga,76,65,64,76,73,67,71,6045
Simon Adingra,Adingra,RM++,Brighton,Côte d'Ivoire,Premier League,76,88,70,69,80,30,52,5580
Michel Aebischer,Aebischer,CM++,Bologna,Switzerland,Serie A TIM,76,66,67,74,75,74,74,6045
Kristoffer Ajer,Ajer,CB++,Brentford,Norway,Premier League,76,64,56,63,70,74,82,6045
Maghnes Akliouche,Akliouche,RM++,AS Monaco,France,Ligue 1 Uber Eats,76,74,68,75,80,48,59,6045
Chuba Akpom,Akpom,ST++,Ajax,England,Eredivisie,76,77,75,59,71,32,74,5580
Rodrigo Aliendro,Aliendro,CDM++,River Plate,Argentina,Libertadores,76,70,70,74,79,72,77,6045
Stephen Antunes Eustáquio,Stephen Eustáquio,CDM++,FC Porto,Canada,Liga Portugal,76,66,66,75,73,72,73,6045
Santiago Ascacíbar,Ascacíbar,CM++,Estudiantes,Argentina,Libertadores,76,70,70,71,75,73,71,6045
Taiwo Awoniyi,Awoniyi,ST++,Nott'm Forest,Nigeria,Premier League,76,75,76,60,69,32,79,5580
Hernani Azevedo Júnior,Hernani,CDM++,Parma,Brazil,Serie A TIM,76,60,70,71,72,73,75,6045
Carlos Bacca,Bacca,ST++,Junior,Colombia,Libertadores,76,61,79,64,75,32,62,5580
Eric Bailly,Bailly,CB++,Villarreal CF,Côte d'Ivoire,LALIGA EA SPORTS,76,68,42,59,66,76,71,5580
Taison Barcellos Freda,Taison,CAM++,PAOK FC,Brazil,Hellas Liga,76,82,75,73,81,44,65,6045
Enis Bardhi,Bardhi,CAM++,Trabzonspor,North Macedonia,Trendyol Süper Lig,76,71,77,77,78,58,53,6045
Leandro Barreiro Martins,Barreiro Martins,CM++,SL Benfica,Luxembourg,Liga Portugal,76,72,63,69,79,73,64,6045
Pablo Barrios Rivas,Pablo Barrios,CM++,Atlético de Madrid,Spain,LALIGA EA SPORTS,76,76,68,72,75,69,63,6045
Musa Barrow,Barrow,LW++,Al Taawoun,Gambia,ROSHN Saudi League,76,84,73,68,76,31,64,5580
Augusto Batalla,Batalla,GK++,Rayo Vallecano,Argentina,LALIGA EA SPORTS,76,77,73,74,78,43,74,6045
Mourad Batna,Batna,RM++,Al Fateh,Morocco,ROSHN Saudi League,76,72,74,74,77,36,79,6045
Martin Baturina,Baturina,CAM++,Dinamo Zagreb,Croatia,Liga Hrvatska,76,76,70,77,81,59,67,6045
Altay Bayındır,Bayındır,GK++,Manchester Utd,Türkiye,Premier League,76,78,73,72,79,30,76,6045
Ihlas Bebou,Bebou,ST++,TSG Hoffenheim,Togo,Bundesliga,76,85,74,68,78,34,65,6045
Raoul Bellanova,Bellanova,RB++,Bergamo Calcio,Italy,Serie A TIM,76,86,32,65,73,69,72,5580
Héctor Bellerín Moruno,Héctor Bellerín,RB++,Real Betis,Spain,LALIGA EA SPORTS,76,80,51,69,76,72,64,6045
